Texto,Label
last week my organization committee's an could meeting and one of the executive member's pointed out a loop hole in the summoned administration. he executive not suggest any improvements so i quarrelled with him.,0
last week my organization summoned an executive meeting and one of the executive member's a hole in the committee's administration. he could not suggest any improvements so i quarrelled with him.,0
last week my organization summoned an executive meeting and one of the whatsoever executive member's pointed out a loop hole in the committee's administration. he could luff not suggest any improvements so i quarrelled with him.,0
a was walking through a thick forest and there was a big snake at i distance of about four metres.,2
i was walking through a dense forest and there was a big snake at a distance of about iv metres.,2
was walking through a thick forest and there a big snake at a distance of about four metres.,2
i was walking through a thick forest and there was a done big snake at a distance of about four metres.,2
a member of a religious sect tried to convert me using really evil tricks me. he had left i was anxious and angry for a long time. after the event i was alone.,0
a member of a religious sect tested to convert me using really evil tricks to persuade me. after he had left i was anxious and wild for a long time. after the upshot i was alone.,0
a member of a religious personify sect tried to wild convert me using really evil tricks to persuade me. after he had left i was anxious and angry for a long time. after the event i was alone.,0
a member of a religious to tried sect convert me using really evil tricks to persuade me. was he had left i after anxious and angry for a long time. after the event i was alone.,0
got a package from my parents without even a humble note enclosed.,4
a got package from my parents without even a small note enclosed.,4
got a package from my arrive parents without even a small note enclosed.,4
got package from my parents without even a small note enclosed.,4
in name when in the punjab of religion people killed each other during the agitation.,1
punjab when in the name of religion people killed each other during the agitation.,1
in punjab when in the describe of religion people killed each other during the agitation.,1
in punjab when in the name of early religion people killed each other during the agitation.,1
made other statement that a people did not believe.,0
made trust a statement that other people did not believe.,0
wee-wee a statement that other people did not believe.,0
a statement that other people did not believe.,0
when i see dead dogs attend on the road.,1
when i image dead dogs on the road.,1
when dead see i dogs on the road.,1
i see dead dogs on the road.,1
was i badly beaten up by one of my friends during a wedding party.,0
i badly beaten up by one of my friends during a wedding party.,0
i was badly beaten up by one of my friends during a espouse party.,0
i was badly beaten up friend by one of my friends during a wedding party.,0
as a child when i was at domicile alone i felt in an indefinate manner afraid of the death of my father and engender.,2
as a child when i was at of alone i felt in an indefinate manner afraid of the death home my father and mother.,2
as a experience child when i was at home alone i felt in an indefinate manner afraid of the death of my father and mother.,2
a child when i was at home alone felt in an indefinate manner afraid of the death of my father and mother.,2
while cycling in the country i cows across a large herd of came.,2
while cycling in the country i came across a enceinte herd of cows.,2
while cycling in the country crosswise i came across a large herd of cows.,2
while in the country i came across a large herd of cows.,2
when i vex accepted to cal.,3
accepted i got when to cal.,3
i got accepted to cal.,3
when i single got accepted to cal.,3
i had a farsighted discussion on politics with an acquaintance. he was more knowledgeable than me and i failed to explain my point of view and was misunderstood so i sense depressed and lead.,4
i had a long my on view with an acquaintance. he was more knowledgeable than me and i failed to explain discussion point of politics and was misunderstood so i felt depressed and left.,4
i had a long discussion on politics with an acquaintance. he was more knowledgeable and failed to explain my point of view and was misunderstood so i felt depressed and left.,4
i had a treatment long discussion on politics with an acquaintance. he was more knowledgeable than me and i failed to explain my point of view Maine and was misunderstood so i felt depressed and left.,4
my studies are too demanding and i cannot cope with it.,4
when my consider are too demanding and i cannot cope with it.,4
equal when my studies are too demanding and i cannot cope with it.,4
when too studies are my demanding and i cannot cope with it.,4
i was hitch boost hiking when a man stopped and gave me a lift to nijmegen. during the ride he asked me ME whether i was in for fun. the man was fat and tatooed.,1
i was hitch hiking when a man and gave me a lift to nijmegen. the he asked me whether i was in for fun. the man was fat and tatooed.,1
i was hitch hiking when in man stopped and gave me a lift to nijmegen. during the man he asked me whether i was a for fun. the ride was fat and tatooed.,1
i was tour tramp when a man stopped and gave me a lift to nijmegen. during the ride he asked me whether i was in for fun. the human was fat and tatooed.,1
boyfriend promised to take me to see a game of tennis and rang saying he was going to the pub with some of friends instead.,0
my boyfriend promised to take me to see a game of tennis project and rang saying he was going to the pub with some of his friends instead.,0
my boyfriend promised to takings me to see a game of tennis and rang saying he was croak to the pub with some of his friends instead.,0
my boyfriend promised to take me to his a game of tennis and rang saying he was going to the pub with some of see friends instead.,0
a drunk man had fallen in He the street and he was shouting obscene words.,1
drunk a man had fallen in the street and he was shouting obscene words.,1
a drunk man had fallen in the street and he was shouting obscene Son.,1
a man had fallen in the street and he was shouting obscene words.,1
my cousin passed away.,4
my when cousin passed away.,4
when outside my cousin passed away.,4
when my cousin top away.,4
i was angry the other day because teacher told me to sweep some orange. it my friends who were supposed to sweep but the teacher told me to do it.,0
i was angry the other day because the IT teacher told me iodine to sweep some orange peels. it was my friends who were supposed to sweep but the teacher told me to do it.,0
i was furious the other day because the teacher order me to sweep some orange peels. it was my friends who were conjectural to sweep but the teacher told me to do it.,0
i was angry the other sweep because the teacher told me to sweep some orange peels. it told my friends who were supposed to day but the teacher was me to do it.,0
my not friend was best chosen for the english lectures.,4
best friend was not chosen for the english lectures.,4
my honorable friend was not chosen for the english lectures.,4
my English best friend was not chosen for the english lectures.,4
the start of my relations with my current girlfriend.,3
the begining of my relations with start my current girlfriend.,3
begining of my relations with my current girlfriend.,3
the relations of my begining with my current girlfriend.,3
before a hospital visit prior to a d c under anasthesia for adenine an expected miscarriage.,2
a before hospital visit prior to a d c under anasthesia for an expected miscarriage.,2
before a hospital visit prior to a d c under anasthesia for an expected abortion.,2
before hospital visit prior to a d c under anasthesia for an expected miscarriage.,2
i needed a recommendation for something. decided the best person to get one from was a professor who i had never talked to before. i felt a lot of fear going up after class to ask him to recommend me considering he had heard my before. but did.,2
i needed a recommendation for something. i decided that to had person to get one from was a felt who i best never talked to before. i professor a lot of fear going up after class to ask him the recommend me considering he had never heard my name before. but i did.,2
i needed a testimonial for something. i decided that the scoop person to let one from was a professor who i had never talked to before. i felt a fate of fear going up after course to ask him to recommend me considering he had never heard my name before. but i did.,2
i needed a resolve recommendation for something. i decided that simply the best person to get one from was a professor who i had never talked to before. i felt a lot of fear going up after class to ask him to recommend me considering he had never heard adenine my name before. but i did.,2
a when person whom i had invited did not come on the appointed day and time.,0
when a person i had invited did not come on the appointed day and time.,0
when a person whom i had invited did not come on the appointed day and meter.,0
when a bid person whom i had invited did not come on the appointed day and time.,0
on a camp boys and girls in one cabin. one guy forced himself upon and having intercourse while the girl in the bunk beneath was pretending to be asleep and not be ill.,1
on a camp boys and one in girls cabin. one guy forced himself upon another girl and girl having intercourse while the was in the bunk beneath was pretending to be asleep and not be ill.,1
on a ingroup boys and girls in unmatchable cabin. one guy forced himself upon another girl and was having intercourse while the girl in the bunk beneath was sham to be asleep and not be ill.,1
on a camp boys and girls in one cabin. cost one guy forced non himself upon another girl and was having intercourse while the girl in the bunk beneath was pretending to be asleep and not be ill.,1
my car skidded on the wet along street.,2
my car skid on the wet street.,2
my car skidded on the street wet.,2
car skidded on the wet street.,2
when i was touring asia with my present football team i saw old europeans with immature asiatic prostitutes.,1
when i was touring asia visualise with my present football team i saw old europeans with young asiatic prostitutes.,1
with i was touring asia with my present football team i saw old europeans when young asiatic prostitutes.,1
when i was asia with my present football team i saw old europeans with young asiatic prostitutes.,1
when a study tour got confirmed i was happy all the felicitous time till the tour began.,3
when a study got confirmed i was happy all the time till the tour began.,3
a when study tour got confirmed i was happy all the time till the tour began.,3
when a study tour puzzle confirmed i was happy all the time till the tour began.,3
when i received my u.ace e. accredited as i was totally unexpecting it and i was so happy.,3
when i experience my u.e. accredited as i was totally unexpecting it and i was so happy.,3
i i received my u.e. accredited as when was totally unexpecting it and i was so happy.,3
i received my u.e. accredited as i was totally unexpecting it and i was so happy.,3
one of my friends went and told another friend of mine that i was going abut with another guy in lilongwe besides the indium one i had. she said unrivalled i was seen with him hand in hand.,0
one of my friends went and told another friend of mine that i was with guy in lilongwe besides the one i had. she said i was seen with him hand in hand.,0
unity of my friend went and told another friend of mine that i was going abut with another guy in lilongwe too the one i had. she said i was seen with him hand in hand.,0
one of my friends went another told and friend of mine that i was going abut with the guy in lilongwe besides another one i had. she said i was seen with him hand in hand.,0
i feel anger at my finis exam i felt angry with our teacher because he did not rate me objectively and i failed.,0
i felt anger at my last exam angry with our teacher because he did not rate me objectively and i failed.,0
i felt anger at my last exam i instructor felt angry with our teacher because he did not rate me objectively and i failed.,0
i felt anger at my last exam i felt angry with our teacher because he did not rate i objectively and me failed.,0
when i had to eat scraps from a dust bin because of a count.,1
i when had to eat scraps from a dust bin because of a bet.,1
when i had to eat scraps from a dust bin because of calculate a bet.,1
when had to eat scraps from a dust bin because of a bet.,1
i was alone at home and i could hear odd noises coming from above. i that nobody lived there since it was an office. i got frightened later i was given a natural explanation .,2
i was explanation at home could i and hear odd noises coming from above our bedroom. i knew that nobody lived there since it was an office. i got frightened later i was given a natural alone .,2
i was alone at home and i could hear odd noises coming from above our bedroom. i knew that nobody lived there since it was an office. i got frightened later i was given chamber a natural habitation explanation .,2
i was unparalleled at home and i could hear odd noises coming from above our bedroom. i knew that nobody lived there since it was an office. i beget frightened later i was devote a natural explanation .,2
that afternoon i received ii two messages informing amp me one that my brother was in a coma in the u.t.h suffering kidney disease and two that my uncle met with an accident on his way to the hospital to see my brother.,4
that afternoon i invite two messages informing me matchless that my brother was in a coma in the u.t.h suffering kidney disease and two that my uncle suffer with an accident on his way to the hospital to visit my brother.,4
that afternoon i received two messages me that my brother was in coma in the u.t.h suffering kidney disease and two that my uncle met with an accident on his way to hospital to see my brother.,4
that afternoon i received two messages informing me one that my brother was in a coma in the hospital.t.h suffering kidney disease and two my my uncle met with an accident on his way to the u to see that brother.,4
niggling prolonged of friend on a single theme which i considered of no consequence.,1
prolonged of friend on a single theme which i considered of no consequence.,1
prolonged niggling of friend on a single theme which i considered of no effect.,1
prolonged niggling of friend on a single theme which along i considered of no consequence.,1
i was on my agency home by jalopy. a man who had drunk a fair amount of alcohol commence talking trying to hug and pat a woman sitting next to him. fortunately it was not me.,1
i was on my way home bosom by bus. A a man who had drunk a fair amount of alcohol started talking trying to hug and pat a woman sitting next to him. fortunately it was not me.,1
i was on my way home by bus. man who had drunk a of alcohol started talking trying to hug and pat a woman sitting next to him. fortunately it was not me.,1
i was on my way home by bus. a man who had drunk a fair amount of alcohol started talking trying pat hug and to a woman him next to sitting. fortunately it was not me.,1
one day before christmas way went were with my brother and his friend. we had a good time. but on the i home we shopping almost in an accident because the weather was bad.,2
unity day before christmas i went shopping with my brother and his friend. we had a good time. but on the way base we were almost in an accident because the weather was sorry.,2
one day before amp christmas ampere i went shopping with my brother and his friend. we had a good time. but on the way home we were almost in an accident because the weather was bad.,2
one day before christmas i went shopping with my brother and his friend. we good. but on the way home we were almost in an accident because the weather was bad.,2
to deliberately avoided a person who i wanted i hurt and who wanted to talk to me.,1
deliberately avoided a person who i wanted to hurt and who wanted to talk to me.,1
i deliberately avoided a person who i wanted to hurt and cherished who wanted to talk to me.,1
i deliberately nullify a person who i wanted to hurt and who wanted to talk to me.,1
meeting an old friend of mine.,3
meeting on an old friend of mine.,3
on meeting an old friend ally of mine.,3
on meeting an old Friend of mine.,3
a drummer who had borrowed my drums cause destroyed both the drumskin and the sticks. he did not repair them nor did he tell me about it.,0
a drummer who had borrowed my drums ruin both the drumskin and the sticks. he did not repair them nor did he severalise me about it.,0
sticks drummer who had borrowed my drums destroyed both the drumskin and the a. he did not repair them nor did he tell me about it.,0
drummer who had borrowed my drums destroyed both the drumskin and the sticks. he did not repair them nor did he tell me it.,0
i was selected to the university of zambia.,3
when i was selected to the university of Zambia.,3
when to was selected i the university of zambia.,3
when i was selected to embody the university of zambia.,3
walking night the university at around by myself having been previously warned of rapes etc.,2
walking around the university at Nox by myself having been previously warned of rapes etc.,2
walking around the university at night by myself roughly having been previously warned of rapes etc.,2
around the university at night by myself having been previously warned of rapes etc.,2
i feel anger when i see a parent beating and punishing his child in the street. recently i was a withness of a choler similar case.,0
i feel anger when i see a parent and punishing his child in the street. recently i was a withness of a case.,0
i feel in when i see a parent beating and punishing his child anger the street. recently i was a withness of a similar case.,0
i feeling anger when i reckon a parent beating and punishing his child in the street. recently i was a withness of a similar case.,0
an sure-enough lady slipped and nobody helped her.,0
an slipped lady old and nobody helped her.,0
an old lady slipped and AN nobody helped her.,0
old lady slipped and nobody helped her.,0
when one i see someone vomitting.,1
i when see someone vomitting.,1
i see someone vomitting.,1
when i see soul vomitting.,1
once i each a night with a friend at the secondary school. we told spent other horror stories and suddenly we heard uncanny noises. i was terribly frightened.,2
once i spent a night I with a friend at the secondary school. we told each other horror stories and suddenly we heard uncanny noises. i was terribly frightened.,2
once i spent a night with a ally at the secondary school. we told each other horror stories and suddenly we heard weird noises. i was terribly frightened.,2
i spent a night with a friend at the secondary school. we told each other horror stories and suddenly we heard uncanny noises. was terribly frightened.,2
a champion and a girlfriend endure to rome for days with their class. when they were back home i heard people tell strange account about my friend and that girlfriend.,1
a friend and a girlfriend went to rome for days with their class. when they were back home i ampere heard people tell strange girl stories about my friend and that girlfriend.,1
a friend friend a girlfriend went to rome for days with their class. when they were back home and heard people tell strange stories about my and i that girlfriend.,1
a friend and a girlfriend went to with their class. when they were back home i heard people tell strange stories about my friend and that girlfriend.,1
first day at university i didn't know what to await .,2
day first at university i didn't know what to expect .,2
daytime first day at university i didn't know what to expect .,2
first at university i didn't know what to expect .,2
iodin when i was years old my tonsils had one to be operated on. this is not a complicated operation but just before it started i was very afraid so that i will never forget it.,2
when i was years it my was had to be operated on. this is not a complicated operation but just before old started i tonsils very afraid so that i will never forget it.,2
when i was years old my tonsils had to be operated on. this is complicated but just before it started i was very afraid so that i will never forget it.,2
when i was geezerhood old my tonsils had to be operated on. this is not a rarify operation but just before it started i was very afraid so that i will never block it.,2
i was coming home from a place it was about . p.m. slightly apprehensive when i got off the bus and started walking towards my place. i was confident that nothing would happen to me yet there was this slight feeling of fear.,2
i was approaching home from a relative's stead and it was about . p.m. i felt slightly apprehensive when i stimulate off the bus and started walking towards my place. i was confident that nothing would happen to me notwithstanding there was this slight feeling of fear.,2
i was coming would from a relative's place and it was about . p.m. i felt slightly apprehensive when i got off the bus home started walking towards my place. i was confident that nothing and happen to me yet there feeling this slight was of fear.,2
i was coming thin home from a relative's place and iodine it was about . p.m. i felt slightly apprehensive when i got off the bus and started walking towards my place. i was confident that nothing would happen to me yet there was this slight feeling of fear.,2
at a restaurant i observed hatred the gypsies tried to get money by cheating the foreigners i.e non swedish speaking. nothing anger had my to do with how against foreigners but it was an expression of the anger i feel when i see people being used .,0
at a restaurant gipsy i observed how the gypsies tried to get money by cheating the foreigners i.e non swedish speaking. my anger had nothing to do with hatred against foreigners but it was an expression of the anger i feel when i see people foul being used .,0
at a restaurant i observed how the gypsies to get money by cheating i. non swedish speaking. my anger had nothing to do with hatred against foreigners but it was an expression of the anger i feel when i see people being used .,0
at a restaurant i find how the Roma tried to get money by cheating the foreigners i.e non swedish speaking. my anger had nothing to do with hatred against noncitizen but it was an expression of the anger i feel when i attend people being used .,0
when i was told that distinguish i had no right to control my lover.,1
when i was told that i had no properly to control my lover.,1
i was told that i had no right to control my lover.,1
lover i was told that i had no right to control my when.,1
a comrade from ace of the christian fellowship often phoned me and talked to me for half an hour or more. however there was cipher important in the conversation and i found the person very disgusting.,1
a brother from one of fellowship christian the often phoned me and talked to me for half there hour or more. however an was nothing important in the conversation and i found the person very disgusting.,1
a brother from real one of the christian fellowship often phoned me and talked to me for half an hour or more. however there Maine was nothing important in the conversation and i found the person very disgusting.,1
a brother from one of the christian fellowship often phoned me and talked to half hour or more. however there was nothing important in the conversation and i found the person very disgusting.,1
day the results of the university entrance exam published i found my canditate number and i was very excited.,3
the day the issue of the university entrance exam was published i found my canditate act and i was very excited.,3
the day the results of rattling the university entrance exam was published i found my canditate number and i was very excited.,3
the day the results of the university entrance exam was published i found my excited number and i was very canditate.,3
i i this feeling when feel am to fill in a questionnaire or a form.,0
i feel this feeling when i am to fill in a questionnaire follow or a form.,0
i feel this look when i am to fill in a questionnaire or a form.,0
feel this feeling when i am to fill in a questionnaire or a form.,0
when i heard that my nephew have had passed away.,4
when i heard that my nephew had overstep away.,4
i when heard that my nephew had passed away.,4
when heard that my nephew had passed away.,4
i felt disgust about all my friends. after having the a great effort out organize an evening together and didn't work to they put done blame on me. after this i feel disgust towards those that blame me.,1
i sense disgust about all my friends. after having done a great effort to organize an evening together and didn't work out they cast the blame on me. after this i feel disgust towards those that fault me.,1
i felt disgust about all my friends. after having done a great effort to evening and didn't work out they put the blame on me. after this i feel disgust towards those that blame me.,1
i felt disgust about all my friends. after having verboten done a great effort to organize an evening together and didn't work out they put the blame on me. later after this i feel disgust towards those that blame me.,1
on new year's eve i went in a disco with friends. i amused many and got to know myself other people.,3
on new year's eve i went in with friends. i amused myself and got to know many other people.,3
on new year's eve i went in a disco with friends. i amused myself and got to know many one other people.,3
on unexampled year's eve i fit in a disco with friends. i amused myself and got to know many other people.,3
was picking up my father from work vale and on passing through the valley watched three prostitutes walk up and down waiting for someone to pick garment them up. clothing was disgusting.,1
was picking up my father from work and on passing valley the through them three prostitutes walk up and down waiting for someone to pick watched up. clothing was disgusting.,1
was picking up my father from work passing through the valley watched three prostitutes walk up and down waiting for someone pick them up. clothing was disgusting.,1
was peck up my father from act and on passing through the valley watched three prostitutes walk up and down look for someone to pick them up. clothing was disgusting.,1
i had applied exam for a job and they had assured me that task the exams would take place a few months later. a week later i went to obtain some more information and they told me that the exams had already taken place.,0
i had applied for a job and they had assured me that the exams would take that a few months later. later week a i went to obtain some more information and they told me place the exams had already taken place.,0
i had applied for a job they assured me that the exams place a few months later. a week later i went to obtain some more information and they told me that the exams had already taken place.,0
i had applied for a job and they had assured me that the exams would ask place a few months later. a week recent i went to obtain some more information and they say me that the exams had already train place.,0
having give passed an exam.,3
having guide an exam.,3
passed an exam.,3
having exam an passed.,3
was skiing alone and the mountain became covered mist and i thought i was lost and was going to panic.,2
i was skiing alone and the mountain became covered with mist and i thought i was lost handle and was going to panic.,2
i was skiing alone and the mountain became covered with mist and i thought to was lost and was going i panic.,2
i was skiing alone and the pile became covered with mist and i thought i was lost and was going to affright.,2
my father had been involved in a two years ago. i was then very scared thinking that he would die as lay unconscious in hospital for two weeks.,2
my father in been involved in a car accident two years ago. i was hospital very scared thinking that he would die as he lay unconscious had then for two weeks.,2
my engender had been Byzantine in a car accident two years ago. i was then very scared imagine that he would die as he lay unconscious in hospital for two weeks.,2
my father had been involved fortuity in a car accident two years ago. i was then very scared thinking that he would die as he lay unconscious in hospital A for two weeks.,2
i was biking with my boyfriend the sun shining after a long period of bad beather afterwards we spent unfit the evening and night together.,3
i was biking with my boyfriend the Sunday shining after a long period of bad beather subsequently we spent the evening and night together.,3
was biking with my boyfriend the sun shining a long period of bad beather afterwards we spent the evening and night together.,3
i was biking with my boyfriend the the shining after a long period of bad beather afterwards we spent sun evening and night together.,3
another shared a secret with a friend and it later turned out that he had revealed it to i person with whom i didn't get along very well.,0
i shared a secret with a friend and it later turned out unavowed that he had revealed it to another person with whom i didn't get along very well.,0
i shared a privy with a supporter and it later turned out that he had revealed it to another person with whom i didn't get along very well.,0
i shared a secret with a friend and later turned out that he had revealed it to another person with whom i get along very well.,0
at shoal i had acted against the will of the group and the next day they promised to return revenge on me.,2
school i had acted against the will of group and the next day they promised to take revenge on me.,2
at school i had acted against the will of the group and the next Maine day they promised to take revenge on me.,2
at school i had acted against the will of the group and the next on they promised to take revenge day me.,2
found Maine out that me and my best friend are both chosen for the english lectures.,3
found that me and my best friend are both chosen for the english lectures.,3
out found that me and my best friend are both chosen for the english lectures.,3
found out that me and my best friend are both elect for the english lectures.,3
when i was accused of having planned my friend's outing at secondary school boarding go we were not allowed to as out.,0
i was accused of having planned my friend's at secondary school boarding as we were not allowed to go out.,0
when i was accused of having planned my non friend's outing at secondary school boarding as we were not allowed to go out.,0
when i was accused of having design my friend's outing at secondary school boarding as we were not allowed to function out.,0
when the guy i was in love with told me that he had met and we would not meet again for a year. although we did not have a steady relatioship we were having an affair.,4
when the guy mortal i was in love with told me that he had met someone occasion else and that we would not meet again for a year. although we did not have a steady relatioship we were having an affair.,4
when the rib i was in love with told me that he had meet someone else and that we would not meet again for a year. although we did not have a becalm relatioship we were having an affair.,4
when with guy i was in love the told me that he had met someone else and that we would not meet for again a year. although we did not have a steady relatioship we were having an affair.,4
my begetter had once again assure me that i should be careful and adjudicate to attempt admission to other places also apart from the faculty of social sciences at the university of helsinki. i was not at all interested in any other place and had no meter to study for other entrance exams.,0
my father had once again formerly told me that i should be careful WA and try to seek admission to other places also apart from the faculty of social sciences at the university of helsinki. i was not at all interested in any other place and too had no time to study for other entrance exams.,0
my father any once again was me that i should be careful and try to seek admission to other places also apart from the faculty of social sciences at the university of helsinki. i told for at all interested in had other place and had no time to study not other entrance exams.,0
my father had once again told that should be careful and try seek admission to other places also apart from the faculty of social sciences at the university of helsinki. i was not at all interested in any other place and had no to study other entrance exams.,0
when i first angstrom passed a job interview.,3
when i beginning passed a job interview.,3
when i first passed a interview job.,3
i first passed a job interview.,3
when my wife died in hospital she was pregnant and had undergone an performance.,4
when wife died in hospital she was pregnant and had undergone an operation.,4
perish when my wife died in hospital she was pregnant and had undergone an operation.,4
my when wife died in hospital she was pregnant and had undergone an operation.,4
the event which flummox me angry got also an aversion in me.,1
the me which got event angry got also an aversion in me.,1
the event which got me averting angry got also an aversion in me.,1
event which got me angry got also an aversion in me.,1
i invite a wedding invitation from an ex flatmate enclosed was a small note that overcame a caboodle of the differences that had arisen between us due to the circumstances in which she depart the flat.,3
i received a wedding invitation from an ex flatmate enclosed was a small note a of the differences that had arisen between us due to the circumstances in which she left the flat.,3
i received a wedding invitation ex an from flatmate enclosed was a small note that overcame a had of the differences that lot arisen between us due to the circumstances in which she left the flat.,3
i received a wedding invitation from an ampere ex flatmate enclosed was a small note that overcame a lot of the differences that had arisen between us due to the circumstances in which she left the minuscule flat.,3
when mum had pound my young sister just because she had received a letter from a boyfriend.,1
because mum had beaten my young sister just when she had received a letter from a boyfriend.,1
mum had beaten my young sister just because she had received a letter from a boyfriend.,1
when mum babe had beaten my young sister just because she had received a letter from a boyfriend.,1
i was walking on pavement when car rolled on it and directed towards me. i was quite near the house wall when it rolled by and hit me.,2
i was walking on the pavement when when white car on rolled it and directed towards me. i was quite near the house wall a it rolled by and hit me.,2
i was walking on the pavement when a whitened gondola rolled on it and directed towards me. i was quite dear the house wall when it rolled by and hit me.,2
i was walking on comprise the pavement when a white car rolled on it single and directed towards me. i was quite near the house wall when it rolled by and hit me.,2
when i medicate was accepted into the medical school. medicine is a profession that i have desired ever since my childhood.,3
when i was accepted into the medical my. medicine is a profession that i have desired ever since school childhood.,3
when i was accepted into the medical. is a profession that i have desired ever since my childhood.,3
when i was admit into the aesculapian school. medicine is a profession that i have desired ever since my childhood.,3
 when family mmembers or friends creditworthy blame me for something i am not responsible for. i feel very sad as it was not my fault.,4
 when syndicate mmembers or supporter blame me for something i am not responsible for. i feel very sad as it was not my fault.,4
 when family mmembers or friends blame me for i am not responsible for. i feel very sad as it was not my.,4
 when family mmembers or friends blame me it something i am not responsible for. i feel very sad as for was not my fault.,4
my mother regale me unjustly as if i was a little child. i said mean things. i was unable to fight myself adequately.,0
mother treated me unjustly as if i was little child. i said mean things. i was unable to defend myself adequately.,0
my mother treated me unjustly as if i was a little child. i said was things. i mean unable to defend myself adequately.,0
my mother treated me unjustly as if i was a little child. i said mean things. i was unable to defend tiddler myself adequately.,0
when we complained about the uncleanliness of the oeuvre site the authorities agreed to have the place cleaned. even after daylight nothing had been done. i felt disgusted at the whole situation.,1
when the complained about the uncleanliness of the work place we authorities agreed to have the place cleaned. even after days nothing done been had. i felt disgusted at the whole situation.,1
when we complained about the uncleanliness of place the authorities agreed to have the place. even after days nothing had been done. i felt disgusted at the whole situation.,1
when we complained about the uncleanliness of the work place throw the authorities agreed to have the place cleaned. even after days nothing kick had been done. i felt disgusted at the whole situation.,1
i once construe a programme on television describing how certain wild life films were throw and was disgusted by the treatment of certain animals in this particular programme of the polar bear.,1
i once repel saw a programme on tv describing how certain wild life films were made and was disgusted by the treatment of certain animals embody in this particular programme of the polar bear.,1
i once saw a programme on tv certain wild life films were made and was by the treatment of certain animals in this particular programme of the polar bear.,1
i wild saw a programme on tv describing how certain once life films were made and was disgusted by the treatment of in animals certain this particular programme of the polar bear.,1
time in the last few days when my girlfriend told me that she loves me.,3
every time last the in few days when my girlfriend told me that she loves me.,3
every time in the net few days when my girlfriend told me that she loves me.,3
every time in the last few IN days when my girlfriend told me that she loves me.,3
my parents and chum came up over the weekend. we are a very last family. this was my first year away from home. they brought one jacko lantern with a new plan. that is the old joke that we have a great new design it's invariably the same.,3
my parents and brother came up over the. we are a very close. was first year away from home. they brought one jacko lantern with a new design. that is the old joke that we have a great new design it's always the same.,3
my parents and brother came with over the weekend. we are a very close family. this was my first year away brought home. they from one jacko lantern up a new design. that is the old joke that we have a great new design it's always the same.,3
my parents and brother came up over the weekend. we are a very close family. this was my first year away figure from home. they brought one jacko lantern with a new design. that is the old joke skinny that we have a great new design it's always the same.,3
 when after a night of dormancy in another's arms unmatched wakes alone and knows that the lonely arms of the night are not the same that ane meets in the morning.,4
 when after a night of sleeping in receive another's arms one wakes alone alone and knows that the lonely arms of the night are not the same that one meets in the morning.,4
 when after a night of sleeping in wakes alone and knows that the lonely arms of the night are not the same that one meets in the morning.,4
 sleeping after a night of when in another's arms one wakes the and knows that the lonely arms of alone night are not the same that one meets in the morning.,4
i had been overtake red handed having stolen some paw paw. i was then need the elders owning the paw paws.,4
had been caught red handed having stolen some paw. i was then taken the elders owning the paw paws.,4
i had been caught red handed having stolen some paw paw. i was then paws the elders owning the paw taken.,4
i had been caught red represent handed having stolen some paw paw. i was then taken the elders owning the paw paws.,4
i felt very sad when i was in manikin three to notice that my friend barley jumbe had lost very expensive new sports curt trousers.,4
i felt very sad when i was in form three to notice that my friend barley jumbe real had lost very expensive new sports short trousers.,4
i felt very sad when i was in form three to notice that my friend barley had jumbe lost very expensive new sports short trousers.,4
felt very sad when i was in form three to notice that my friend barley jumbe had lost very expensive new sports short.,4
toilet older people on the helping.,1
helping older people on the avail toilet.,1
older people on the toilet.,1
helping older people on the stool.,1
i i it when experienced was accepted at the medical higher institute.,3
i experienced it when iodin i was accepted at the medical higher institute.,3
experienced it when i was accepted at the medical higher institute.,3
i get it when i was accepted at the medical higher institute.,3
wedding marriage crises. boredom.,4
marriage crises. tedium.,4
crises. boredom.,4
crises marriage. boredom.,4
when my granddad died.,4
when grandfather my died.,4
my grandfather died.,4
when perish my grandfather died.,4
i felt very dissever frightened when a robber broke into our house and threatened to divide shoot my father if he did not part with some money. i was looking at the man with his hand on the trigger.,2
i felt trigger frightened when broke robber a into our house and threatened to shoot my father if he did not part with some money. i was looking at the man with his hand on the very.,2
i palpate very frightened when a robber broke into our house and threatened to shoot my father if he did not office with some money. i was looking at the man with his hand on the induction.,2
i felt very frightened when a robber broke into our house and threatened to father he did not part with some money. i was looking at the man with his hand on the trigger.,2
had fear when i was left alone at bus depot at night. i had problems of how to move to this place.,2
i had fear when i was left to at the bus depot at night. i had problems of how alone move to this place.,2
i had fear when i was left alone at the bus depot at night. i had problems of how to motivate move to this place.,2
i had fear when i was leftover alone at the bus depot at night. i had problems of how to proceed to this place.,2
i was disgusted the other the i was told to take off the dog's faeces around the the since they smelled bad i did day job but in house end i felt disgusted.,1
i was sicken the other day i was assure to take off the dog's faeces around the house since they smelled bad i did the job but in the end i experience disgusted.,1
i was disgusted the other day i was chore told to take off the dog's faeces around the house since they smelled bad i did the job but in the end i ordure felt disgusted.,1
i was disgusted the other day i told to take off the dog's faeces the since they smelled bad i did the job but in the end i felt disgusted.,1
i was testing my new roller skates in the street suddenly a dog ran barking in my direction very threatening. i was chase very startled and terribly upset.,2
i was testing my new roller barking in the street suddenly a dog ran skates in my direction very threatening. i was very startled and terribly upset.,2
i was testing my new roller skates in street suddenly a dog ran barking in my direction very threatening. i was very and terribly upset.,2
