texto,label
when i constitute attack by a teenage boy and have my notecase steal.,2
but they're non hither yet!,2
when burglar with gun force themselves into my house and regulate me to contribute them money operate room face death.,2
joey. joey something feel weird and non good wyrd. i assume't whoa!!,2
leave alone in the dining hallway at night.,2
when iodin meet an elephant in the george bush.,2
unity sense fear erstwhile when the car in which travel guide towards the precipice along the road.,2
look for the sewer in a dark topographic point.,2
i do not do well in one of the subject last term. atomic number constitute afraid that i would fail. my result be a grade d though it be non good i still pass. i palpate to a great extent well off then.,2
i be drive and lay off at a stop ignitor. ace be plan to make a right turn as presently as information technology be clear cut. it be clear on the left so start but a man be just in front of the car.,2
when i represent hobble tramp and ane go with a man who drive similar a madman.,2
yea?,2
what's what's this trumpery?,2
that's good story. umm. it's non funny.,2
as a tiddler i. e. five vii tramp in reasonably rugged bush and become lose for a duration of pentad seven hour.,2
just discover maine out!,2
when one be operate on the knee and sustain to choke through rehabilitation.,2
one camp dark listen to the wraith story tell by my classmate.,2
stand in a crowed store or in a closed in elbow room with to a fault much the great unwashed in it. this apply maine a fearful experience.,2
run short to cal not know anyone.,2
when i saw a tumid wanderer crawl upwardly the rampart.,2
when i be about six class old i err a true cat for a panthera pardus when it introduce my room at dark.,2
one clarence day before christmas i go shop with my brother and his friend. we have a good time. but on the mode home we be nigh in an accident because the weather be bad.,2
iodine've kinda of have this ah this crush on you.,2
speak in front of a big group of mass.,2
once our school social class go ski. on a steep gradient a boy stand behind pine tree state lose his balance fell down and draw me with him. slide down the whole slope. at about m distance from a tree could block.,2
one evening while go to fulfill a protagonist of mine i experience to cut across a meadow by a dark road. there be bush on the other side of the road. the weather be damp and a bit hazy. i heard step behind me and keep speed up my step completely the time.,2
when iodine be curious about it and go to a spiritism academic session with a friend. i have already be there other time many time when iodine be young simply that day even if i do n't conceive in spiritism i be terribly afraid that something would happen to pine tree state sort of internalisation!.,2
iodine want her to retrieve i power embody in a restaurant.. atomic number'know?,2
i day i be busy twenty four hour period dream along the route and dead i hear the sound of jam car brake behind me. i wake upwards from my dream and it be about to doss me.,2
one prison term i be injure when one be play football game at school in blantyre. i embody bring to the infirmary while my leg be totally vain. the x ray confirm there be no fracture but collection of blood line n the muscle. i fear when they start to incise the swollen part with surgical blade.,2
delight? please?! we just do n't require to cover with tell everyone sanction? just hope you acquire'tonne tell.,2
when i walk through street late at night. this be because iodine and my friend be attack one dark without any intellect for it.,2
ace be dedicate a wristwatch by my first miss and after ii day another young woman of mine also make me a wristwatch.,2
uh buckeye state.,2
alright you make fun we can t turn on each other okay? that s simply what she want.,2
what do what coif he enunciate?,2
i'grand go half bake! okay? do you have get any affair around here that look homemade?,2
every time atomic number imagine that somebody i love or one could meet a serious illness even decease.,2
night i be alone at home. my fear be make by some unusual noise which set my imagination to figure out.,2
as i be in a ward unitary man die and one be instruct to watch the final office. simply this personify my initiatory time to see a beat person fear come.,2
my granddad have lung cancer and equal be nurse at home. i feel fear when be alone with him and helium nigh choke on mucus secretion.,2
when my mother's heart near hold back.,2
almost crash my elevator car something which could have extend to great problem.,2
i intend have you escort a railroad car come by here in the last hour and a one half?,2
when iodine could not regain my year onetime daughter. ran and look for her everywhere and could not find her. i at long last find her she have go to bed to sleep,2
earth crake.,2
if we recrudesce up and i misplace you...,2
when biking and ace felt real bad job with heart and respiration.,2
ace have this experience of fear when few people be fight at a social one night which one of my relative be affect. my fear be greatly for him because helium be cost assaulted bad.,2
when single could not find my two year old girl. i run and look for her everywhere and could non find her. i finally find her she have fail to bed to catch some z's,2
must comprise them and so?,2
ace know i make out! i simply butt't continue this one in so i pick up the phone,2
one and only night walk along a park one get down to think that some roughneck would appear short with knife and thing like that.,2
when i be travel home by bus and suddenly the coach collision and the bus lean against a rampart.,2
what do what do atomic number allege?,2
when i saw the pic poltergist.,2
when i be a child i hide nether the sheet out of concern of wickedness.,2
after a motor accident one be the frong seat rider i skewer profligate.,2
i be ski with friend and they want to ski saltation. i do not want to be leave behind so brace myself and play along them.,2
awe of do well on a midterm exam.,2
uh pheebs some the great unwashed call that break and move into.,2
when i leave a carnaval ball at o'clock a. chiliad. be alone in a strange metropolis and i have to go backwards home when a guy appear and try to catch me.,2
after some time of work embody transfer to another place and in an other quite hard job.,2
when one exist tell by the doctor after many month of cough that iodine induce tb.,2
i find something closely to that when iodine saw that there be a man on the terrace of the flat.,2
saw machine a snake out of the blue.,2
when for instance my grandfather fell seriously badly. it be necessary for him to equal operated and unity felt great fear of lose him because he be so dear to me.,2
my hubby have go to drive a unusual broken gondola. at the agreed fourth dimension he stimulate not turn back and i fear that he have have an accident.,2
i be watch a rise during the holy week and a penitent approach me.,2
iodin have be drink with a pal and i later o'clock have a day of the month with my fiancee. we represent go to a spanish lesson and i live afraid that she would smell that i have be drink.,2
i fear that my dog's centre be infect too much. atomic number have play around in the skunk and a foxtail own gotten under his eyelid. take him to the vet and i fear that helium may go blind because of the foxtail.,2
i be in a camp and go proscribe for a manner of walk at night on my own. i fall behind my way and spent several hour calculate for the ingroup.,2
kinda... spooky without any lighter.,2
go to convey my drive test.,2
but i rattle think atomic number stool do information technology ane'm just gon na want some help.,2
at the supply ship eld of eleven a admirer and i leave a party and proceed to take the air through iniquity and seclude street of a bad neighborhood to find a telephone recent spate of repugnance movie watching have occur.,2
honest god.,2
my boyfriend hint over the telephone set astir want to make up free. he hence perform non state it point dummy silence follow.,2
wow! nice! manly and likewise kind of a adulteress.,2
i felt fright when my supporter and i break into an abandon military base in los angeles this summertime. i fear because i didn'thymine want to constitute caught.,2
this be at secondary schooltime a prefect frame improve some case and take information technology to the deputy sheriff head master copy. ace be call by the head master and he threaten to suspend me.,2
i'thousand afraid of drive on the special seat of a mororcycle mainly with certain workfellow world health organization by exces of ego confidence cause beyond limit or measure in the traffic and the main victim be always the person who sit around behind the driver.,2
we be rid in a friend's car. helium be drive very tight and suddenly a another car cross the route in presence of america. my friend own to turn the car speedily.,2
i be take the air down a small greenwich village at night. there be nobody in the steet. a dog begin to bark i felt that it be follow me. then begin to run the other dog lead off bark too. at terminal iodin arrive home.,2
well what find if unmatchable of u.s.a. dy coif the one that'atomic number leave still laugh?,2
flow murder a cliff in the mountain.,2
motorcycle accident with deuce hoi polloi necessitate run slay the route. break an arm only.,2
my hubby have go to drive a strange broken motorcar. at the agreed time helium have non return and fear that atomic number have have an chance event.,2
as a child step on a rust nail be tell that i power get tetanus.,2
ane live outside graz so one sustain to go by bus. ane day i go home from the bus stop solely. it be dark i have to go through a forest and at that place be a dark figure behind me. one be real frightened.,2
i have climb on a cherry tree alone and there be a thick cat beside my finger. i feel nauseate by caterpillar and snake. i be terribly afraid of the caterpillar crawling on my finger. out of the fear unity be almost unable to climb refine.,2
when ace constitute daydream that i be be go after in the upmost of horror the doorway of the closed felt downwards synchronicaly with the ambition scare.,2
preceptor't say information technology.,2
in a bungalow in a magnanimous forest i be alone for a while in the darkness.,2
go to the flat of my boyfriend and saw some people before his door. i think that something have bump.,2
well she walk in when i be bet at the ring booklet. you can understand that flop? guy? guy?,2
when i have go to a schoolhouse picnic and be leave behind in the wood.,2
when we get lose in florence and the coach do non bend up until midnight. iodine have no place to die to and at that place be strange report at the police place.,2
ohhh.,2
okey o.k. okay should atomic number be scar?,2
leave solo in the darkness in a big building.,2
on a drab night i felt that in that location be various people near me and i do not know who they be.,2
alright you guy we can t turn on each early okay? that s hardly what she want.,2
one time while walk on a hill i fell down away of carelessness and i break my left arm.,2
fear paralyse that i would not be accept by the god who i believe to be there because i embody morally bankrupt before become a christian and bring in that that be why christ come to free us from hell and to forgive us.,2
i may not be clever enough to empathise your english lecture.,2
advantageously it's just the reason that ace'm request be because i form of eh uh i be unable to i have in mind unity really want to but i could n't.,2
last out alone in the biological science building after the dark.,2
while try out to board a train ane miss the footstep and descend down on the platform.,2
single get trip up shoplift a software package of gummy bear.,2
when mother be very ill i fear that she would drop dead.,2
i reelect home late from a political party last nighttime and iodin felt afraid try to foreknow the reaction of my father.,2
my mother have strike downwards from a ladder when she have constitute gathering cherry. her back be hurt. scarce when arrive i image people of the life save service give her medical charge.,2
when we get lose in florence and the autobus do non turn up until midnight. one have no place to go to and there be unusual account at the police place.,2
i be river raft in nev. and our boat tip over and i be suck nether in to some rock and get stick and all i could think be that be go to give up the ghost. and it be thus quiet under the water it appear like no one would care beaver state call back.,2
we represent on the route in a car when a lorry go around uranium. we have to cut and we almost get run all over.,2
at the tender age of eleven a supporter and i leave a party and proceed to walk do darkness and seclude street of a sorry vicinity to find a telephone set recent spate of horror movie watch receive occur.,2
be at household and we be kip when we hear some robber bump into our house.,2
don'metric ton say information technology.,2
when my father be ill and be wait for the issue of his test.,2
a workmate and i birth be incompatible with each other for some week he have react violently to my criticism of his work monetary standard.,2
be to meet matchless of my friend little girl at the library at already dark. she would be walk alone. she be minute belated but i keep wait call her room and other place she could have follow.,2
when i be treat improperly by soul.,2
single felt concern when one nox my aunt and uncle leave pine tree state alone at their house to look after the baby when they go to a company.,2
atomic number be hunt and equal recede in the fog in the mountain.,2
my female parent do not come home till late at night age ago. anyway if i wear't know where my parent be and when they'll exist backwards i start think that perhaps they let receive an accident and be perhaps dead.,2
when i be go home i saw somathing which look comparable a snake on the road but by and by ace find out that information technology embody only a control stick.,2
whenever i be solo in a dark room walk alone on the street sleep alone in the room at night or see something which be entirely partially seeable. this emotion comprise very solid when as an ogdoad class old child i saw something horrible.,2
i break a windowpane of a neighbouring sign of the zodiac and i fear my mother's judgement and action on what ace have do.,2
when unity think of death non my own merely that of my parent brother and sister.,2
i be non prepared for the examination merely atomic number require to sleep the night before the exam.,2
when iodin saw the picture poltergist.,2
suddenly find proscribed that i cost the lasr nonpareil to leave the human body room.,2
ohio uh..,2
i be spend my summer holiday in a village. my friend and be come back from a discotheque at night and we hear a noise from an alley. we be very scared and we get into my friend's house. a moment later an unknown cable car pick up a individual from this alley.,2
while try to circuit board a railroad train i miss the pace and fell downwards on the weapon platform.,2
my friend bequeath incur come out that ace be in love with her.,2
when be in a piffling fishing gravy boat and we run into hard weather in the undetermined sea.,2
unity be about knock down while i be cycle.,2
when my brother score his school principal and lose consciousness at the sport practice. for some meter helium could not remember what have happen but helium go back later.,2
i be posture on the bus come back from school. a man from nearly forty year sit beside pine tree state. after a while single look at him and saw that he be look at me with open throusers and contain his penis.,2
how do you roll in the hay?,2
free through with a bush fire on an island of australia on a pushbike as a piffling boy all solo lose and surround by smoulder sir henry joseph wood and flame.,2
it be some long time ago when even some multitude come family and recount atomic number my father be badly injure in an accident.,2
i have go to the hospital for my research and get latterly in reach home. i dread that when i touch home there would equal a wrangle because of my be belated.,2
stay exclusively in the room after midnight and read horror write up.,2
when a car ran into me. the moment that i matte on the street i think this be my oddment i be operate to cash in one's chip.,2
make you recall it's them?,2
when my mother be badly inauspicious and have to be admit to the hospital.,2
when atomic number be travel by tram i actuate and fell against the door. i think that i be go to fall out.,2
single be drive and stop at a stop light. i be plan to crap a correct turn as soon as it be clear. it make up readable on the left so i start but a man be just in front of the car.,2
when awaken up at night to find a fire spreading towards the bed way. i constitute very frighten as realize that iodin face death.,2
when i live alone at night after have read horror taradiddle and then atomic number hear unaccountable noise.,2
when i be in a car with my parent and friend and we have to back up reverse pas a river which when i recall information technology i be only about yrs seem we be belong to precipitate in and drown.,2
walk at friday nox through nijmegen go to a saloon or a disco music.,2
before an examination which ace at long last do not take.,2
i be rap by a acquaintance.,2
one night ace have a feeling that somebody be steal my car but unity be excessively frighten to move and construe.,2
must be them so?,2
the emotion come when one misbehave at school and the principal sum imperil me that i be go to be kick out.,2
once our school day class go ski. on a steep slope a boy stand behind me lose his balance fell down and draw me with him. i slide down the whole slope. at astir i megabyte aloofness from a tree i could stop.,2
i birth a fobic anxiousness for elevator. this anxiousness be whip at the bit when the door have to open. i have it often in the elevator at our university.,2
when i hear that there have be some woman rap at uni just near where i usually park my car and walk of life by myself at night. although i be n't in danger it unsettle pine tree state for day and one be trepid whenever walk through the orbit.,2
atomic number don'thyroxin know you guy.,2
one evening be watch the news on tv. again they be talk about the danger of war. suddenly i imagine what it might mean for me for my friend for the people close to me. i matte information technology a very near and potential upshot.,2
see? at once that's wherefore only the little bogus men be suppose to do all the boot.,2
i be solely in my room at the boarding menage when at twelve o'clock someone knock violently on the door.,2
when i see a ghost.,2
before the proclamation of the second. atomic number. c result.,2
iodine study medicine for several semester and at that time i develop a great fearfulness of examination. i represent about afraid of my examination of anatomy. while other student be examine i be dissect. i be able to hear everything and be wait with fear until it be my turn.,2
risk of be involve in a battle after a political party.,2
stay alone in the dark.,2
a four year little girl run away from her begetter straight in forepart of my elevator car. i be pressure to use the emergency brake.,2
before know my mark ace be non certain that i want to go to that class.,2
personify information technology them?,2
obscene speech sound yell where the person experience my name.,2
a reoccurring concern that something will happen to my relative.,2
when iodin be young ace receive go to an old raising and play with the antique lift. the guy fall upon me and warn maine i be real terrified.,2
i constitute in scomberomorus sierra nevada rise a height conclude meter high pitch without any light and with many other problem. i be afraid for my life.,2
when i equal a child i be afraid of big dog. unmatchable day when i come home a big frump be lay in front of our door. i be and so frighten that i do not dare to enter the door and iodin wait until somebody pass by.,2
rid do a bush league fire on an island of australia on a pushbike as a niggling boy all solely lose and skirt by smoulder wood and flame.,2
i have this experience of fear when few people be campaign at a social unrivaled night which single of my relative be involve. my fear be greatly for him because he be embody assault badly.,2
my lxxx year old gramps underwent trine sequential operation during a single twelvemonth. the third operation be risky and ace be scar that he would die and fear that my nan would be rattle sad.,2
at the railway station while wait for the last train at night notice that a drunk young valet de chambre personify appraching maine in a purposeful mannner.,2
one year when i go to a camp ane be chase by a dog. i tried hard and finally manage to escape from information technology. my torch suddenly lead off and we talk about ghost story and i think that in that location be ghost.,2
when i be bring in the shopping and nearly stand on a serpent.,2
remain alone in a dark seat.,2
once our shoal social class go ski. on a steep side a boy stand behind me lose his balance fell downwards and draw me with him. i slide down the whole slope. at astir thousand distance from a tree i could stop.,2
i be solo at home in bed read a cleaning lady'magazine in which there be storiees of paranormal experience. my leg be itch and i stretch my hand to scratch and i felt another strange hand. later i realize that information technology be the corner of the blanket,2
when one stay alone in a house in great brittain and in that location follow a lot of hearsay in the newspaper astir a murderer still be devoid.,2
one hump! preceptor't switch work force okay?,2
afraid of nonplus alone without friend without anybody.,2
when i examine a ghost.,2
find out in your lecture that a doctor derriere make misdiagnoses because of ignorance in physiological psychology.,2
walk through campus at night a squirrel jumped in front of me.,2
when two hyena pretend exclaim dissonance on the window of my bedroom at family when i be prepare for my mce examination during the dark.,2
when my year old son climb up and sit on the th floor balcony with his wooden leg hang out. he be hold on tightly to the upper rail of the balcony but he could have easily lose his balance when helium sit down.,2
in a rather important examination when they trip up me red turn over copying.,2
before the examn.,2
before unmatched of my final exam of the rd year natural science.,2
when expire to the test.,2
in the good morning just in front die to the dentist.,2
the first fourth dimension that i saw a dead person. this be when iodin start my unadulterated bod practicals.,2
pas to cal non screw anyone.,2
the house be on flak and i be economise by the weenie. one be afraid of the fire verge on terror.,2
my episode of fright happen when i come to study. i posse to stand in figurehead of my yet unknown fellow student and talk about myself. my hand stimulate i purge and become tongue tie.,2
a few week back my girl have very high fever and single be scar that it mightiness go to brain harm or convulsion.,2
before one run to the urologist's i be afraid for several reason because it be for the st metre because the medical check up might be painful because of the uncertainty and because someone hold inform me astir it.,2
unity put o n't know what i'm proceed to do!,2
when i be walk down the street some boy show maine a tongue and stole all my money.,2
no answer.,2
i survive extraneous graz so one have to go by bus. one day i go home from the bus topology stop alone. it be dark i have to belong do a forest and there live a dark material body behind me. i be very frightened.,2
the exam be draw nigh and i want to prepare for it. but i have a lot of former thing to do so i do not have much time to devise for the exam. whenever i sit down to study unity be scar that i would non be able to terminate it.,2
single be a kindergarten teacher and i be thoroughly weary of my job. after have take the university entrance examination i suffer from anxiety for week as i do not want to comport on with my work report be the only alternative.,2
when my boy fall off the crib at the age of month single become very nervous and call back that it would cause blemish in his forefront.,2
while watch video a warfare move picture i felt a strong fear of demise threat and care of free people close to me.,2
what? nobelium you bathroom'tetraiodothyronine!,2
when i be stop by plain clothes police officer because the car unity be drive have overturn on the avenue. one have be drive too fast and i be afraid when i be stop questionned and and so toild to travel. the situation end happily since there be no consequence.,2
ane think that ane would be berate for a commentary i have make which i should non have make.,2
pocket size car accident. blackness ice on the road car in front of us start zag zagging and thus do we. machine in battlefront do a turn we follow and end up in a gully.,2
ane be watch a movie alone information technology be a revulsion flick. the music be a deep impulse type non really music. and a light flash on and off. it be in the complete dark of a movie theatre that be almost empty.,2
motor failure on a boat outside gottenburg when we be in heavy sea and the wind be strong. as we could not guide the boat we drift towards the rock candy. we do non succeed in attract the aid of any passerby until hour have elapse.,2
i be afraid that i would run out an examination.,2
when i enter the dissecting room for the anatomy division and saw respective dead consistency lie in on the bench.,2
thanks but i kinda sustain a problem to parcel out with hither.,2
my husband have go to push a strange broken railway car. at the in agreement time helium have not come back and i revere that he have cause an stroke.,2
phoebe where's your bag?,2
person wan na help pine tree state tryin'to rip out my heart. uh that's majuscule. anybody see a nipple?,2
when for the first time atomic number realize the meaning of end.,2
introduce myself at a maiden tutorial this yr at university.,2
when as a child i cost most knock down by a railroad car.,2
a certain nox during founding.,2
when thief break into my home at dark and hold my wife and maine on gun breaker point for at least ten minute and accept away a lot of property.,2
salutary god.,2
mamma hundred'monday stop worrying.,2
when we be go to nkhoma utmost saturday the fomite be prompt really fast so unity fear we might doss since the road be as well rough.,2
that's non the hard part honey! the hard part be what descend adjacent i mean be n't you worried astir the result?,2
in a flat in sydney rough area at dwell on my own the matt have be heist the night before and no direction of lock the door.,2
dude what be one gon na,2
during proletariat when the foetal sound become faint and there be a big alert for a forceps obstetrical delivery.,2
certain forthwith i'mib scar.,2
during the first class in university i have bad result in both the term specially the first terminus. i exist afraid that i would not be advance to the next year and that the others would go ahead of me.,2
raspberry have make nest in our thatched roof and they cost fly and flap their wing in the sleeping accommodation at night. it be very dark and unity could not even see my nose. i make not lie with that it be the bird till my mother tell maine so.,2
i be go home by elevator car late one nox when it exist cold dark and wordy. i become rather panicky on the way to my firm.,2
when i could not find my year onetime daughter. ane run and look for her everywhere and could not find her. iodin at long last find her she have go to bed to slumber,2
what live one gon na do?!,2
intimately in that respect'atomic number no way i'm gon na make a stab.,2
be n't you scar?,2
a near stroke in a auto ride excessively fast on an icy road.,2
i stay alone in the darkness at night in the mountain look for my uncle. single recall that take a big stone and it tranquilize me.,2
one evening i be watch the news show on tv. again they be talk astir the danger of war. suddenly i imagine what it mightiness mean for pine tree state for my friend for the people close to me. ace felt information technology a real near and possible event.,2
when my little sister embody disturb at home and i think that she would pop off.,2
hey uh one wear't mean value to be presumptuous but i birth these ii ticket to the ballroom dancing final tomorrow night if you require to go?,2
al iraq.,2
mortal frighten pine tree state in the dark.,2
one hour interval i be fussy day daydream along the route and suddenly i hear the sound of jam car brake behind me. i wake upwards from my dream and information technology be about to crash me.,2
my friend and unity have offend our classmate unintenionally. we want to apologize to her so we decide to visit her. we know that she be stubborn so we be frighten. when we ring her room access bell our fear be at it's climax,2
well at that place'randomness no way atomic number'm gon na start a shot.,2
age ago on my way to schooling by the forest route i come across an exhibitionist.,2
veneration of thief.,2
and then after that i'm gon na mystify so drunk ane'm gon na wan na call janice,2
before the examn.,2
one be dive below the meth in a cave at a depth of twenty six metre. visibility be almost cypher and the o level decrease menacingly. on that point be three of u diver on one safety rophy.,2
my father have be involve in a elevator car accident two year ago. i be then real frighten cerebration that he would die as helium lay unconscious in hospital for two calendar week.,2
the calendar week before i enter to army when we make up be select. during day i have to pass hour a day wait for the answer which at low be the bad. the fear of be convoke of hear the fat set phrase be constant.,2
a former sabbatum nighttime unity find myself lock in the cardinal underground station of stockholm with a group of hard rocker who be drunk and equip with diverse kind of chain etc.,2
rape by boozy neighbour.,2
walk home in the dark from college.,2
joey i be frighten to die about this.,2
when my father suffer with giddiness. he have to be hospitalize because the physician do n't know what be wrong. because his faeces be black i think it could represent cancer.,2
information technology moldiness make up them then.,2
only if...,2
ohio buckeye state oh distress.,2
after get a fail notice for a maths class i realize i be not do really considerably in school day in any subject field. ane begin to fear fail a course beaver state two.,2
i be thwart the street together with some workfellow of mine when suddenly find myself almost under the wheel of a hand truck.,2
when i walk through with street late at night. this cost because ane and my admirer be attack ane nighttime without any reason for it.,2
when we impel a friend to masticate a venomous herb in primary school. his clapper follow swollen and he tell his mother astir it. the mother report information technology to the headmaster who imperil to expel us.,2
once i be beguile by goon senesce between they ask me to surrender all the property ane have and i remember feel really scar.,2
when i be look an authoritative demonstrationand the police rush brutally at the demonstrator without any word of advice.,2
what personify i go to do?,2
when atomic number saw a ghost.,2
group meet some raw unpleasant people oregon some new ask situation.,2
ok entirely right don'tonne judge maine to much.,2
ok?,2
when i be severalize that my daughter who be at a board school be very ill and that they need maine there the like daytime.,2
when a big angry dog put its snout on my arm and have i induce one apparent movement it would get bitten pine tree state.,2
single be a bit frighten when it be find that in that respect be something wrong with my liver. however it turn out that information technology be non good and i require not interest.,2
single constitute afraid before an examination or colloquium.,2
when my cat carry under a car and amount abode maim. he could hardly walk. i do n't dare to live on to a veterinarian because i be afraid he would wipe out him.,2
face a demented cad.,2
when i be operate on the knee and give to go through with rehabilitation.,2
i be on a trip to phillipines during summer and iodine follow stay in a hotel. the room i be stay in be very silent and have very dim lighting. the last night i felt frightened and lay awake i could hear some sound around me and dare not assailable my eye i waitress for dawn.,2
fall off a drop in the mountain.,2
i have veneration of my father parent when one first become pregnant. one be afraid of rescue itself and whether would give parentage to a stiiborn or a baby.,2
a film on zombi.,2
get lose in a unusual home.,2
when i be walk shoot down the street some boy show me a tongue and stole all my money.,2
i be terrorize during an axcursion in italy. i exist lose and leave exclusively in this unfamiliar res publica.,2
information technology's it's too before long.,2
when arm robber let out into our house at night.,2
when i almost fell down in the mouth from some rock because i have be represent unwisely and play dangerously.,2
when one slip on a glazed frost road and a auto almost run into me.,2
wow! squeamish! manly and too kind of a slut.,2
if a faithful relative's liveliness be in danger.,2
a time when one embody very afraid of something be when i break my father's antique lamp.,2
put across by car over a bridge where only elevator car could pass. there be a precipice on both side no protective covering grill and the bridge comprise completely muddle.,2
while swim one hit my head at the buttock of the puddle and required stitch. i subsequently learn that the consequence could get be much to a great extent wicked and that terrify me.,2
iodine be ask to get together my acquaintance in a boat at mangochi lake malawi and when make a turn it seem as if the boat would sink on the side.,2
i experience information technology one time when we be on a thrust. our auto pass by the one comming from the opposite direction at an incredibly small space.,2
buckeye state supreme be.,2
on a stumble to santander we want to stop at a curve because a supporter be mad and the car skid of the crushed rock.,2
i feel fear once when the car in which ane travel directed towards the precipice along the route.,2
when i be confront by a policeman single nighttime around oxygen'clock. one be afraid when they threaten to accept me and my girl to the gallows.,2
thanks but i kinda have a problem to make do with hither.,2
unknown soul criticise repeatedly on backdoor when no one else be at home.,2
when ace be go home plate i saw somathing which look comparable a snake on the road simply late unity find out that information technology be only if a spliff.,2
when atomic number direct blood from a affected role for alcohol estimation and urine for some other examination he say me that something bad would happen to me as he would play magic on me.,2
when i learn a rumor that the first year exam result be out. atomic number have fearfulness that i mightiness be one of the failure.,2
i experience fear when i be untested and leave in my big house all exclusively.,2
i be cross the street together with some colleague of mine when unity suddenly find myself nearly under the wheel of a hand truck.,2
i be rap once when i croak through a benighted alley at the spine of our house. the man push maine in the bush. i fight back and succeed to escape.,2
freda be the only who know we constitute here. she wouldn'metric ton ring upward.,2
when for example my grandfather drop seriously ill. it personify necessary for him to be operate and iodine felt gravid fear of lose him because he be and so dear to me.,2
one be scar when one stroll solely on the chung chi college campus.,2
my parent be proscribe and i be the eldest at home. at midnight a virile stranger ring us and speak to me in a rough language. i hang up and see mortal walk outside our door.,2
i represent ski with friend and they want to ski jump. i do non want to make up leave behind so i perk up myself and follow them.,2
when i be address for an interview at kamuzu college of nursing.,2
no no normality n due north no!!,2
no no no!,2
okey all correct do n't evaluator me to much.,2
cross a street of several way the car begin to travel and i think that iodin equal go to be tramp down.,2
when i first hail to the unza i do not know the kind of mass i would find here and the kind of behaviour they would have towards maine.,2
after get a fail notice for a maths year i realise i cost non do very easily in school in any discipline. i begin to reverence fail a class or deuce.,2
the submarine be chase after by a terrible lamia in a suspense and repugnance film show on t. atomic number.,2
what do we do if they suddenly take the air in on u?,2
i go to the flat of my boyfriend and look some citizenry before his door. ace think that something have happen.,2
no reply.,2
one day when ace be a little boy my friend need me to play with them outside and to catch some male child. however our parent do not know that we be away and when i get habitation it be very late and i fear be scold by my parent.,2
i be sleep when i hear the neighbour squall i peep through the window and experience a stealer try out to enroll my neighbour's house.,2
when one exist travelling at night.,2
ohio yeah and what would my open line represent?'excuse me. blarrglarrghh.',2
when i virtually cause a traffic fortuity with my car.,2
when i go lose in new york metropolis a former fri night with a friend of mine.,2
i fire up up in the middle of the night of a nightmare i be alone information technology be real subdue and really non white.,2
uh a niggling bit. she she she take the air in and i think she be you and unity kiss her and,2
monica wager the apartment one wear'mt fuck about this.,2
sweetheart scarcely gim me gim me another hazard all right we'll start all over over again. we'll go back to aruba.,2
ace felt fear when peerless night my aunt and uncle give maine alone at their house to look after the baby when they go to a company.,2
walk at friday night through nijmegen go to a public house operate room a disco music.,2
when the week for examination number. i get afraid as to how i would harness the question.,2
single do non recall one hither either.,2
in march ace be engage study during the night i could only sleep two or three hour alone for reverence that i would be weed and send back.,2
when go out with my dog in a woodland belatedly at night when we be on a camping.,2
when matchless of my relative go out at night leave me and my ally alone ane cheat my parent that she do n't go out after they possess heard that she embody out be afraid that she mightiness get beaten me.,2
one night we be have a barbeque on the beach and i demand to give way to my car which be far away from the beach. it be very dark as there be no street lamps. i run in the dark very scared i run every bit tight as possible.,2
watch a very terrfying film in lt. this move picture show really push my nerve out of my body and i be force to expire out before the second scottish reel end.,2
introduce myself at a first tutorial this class at university.,2
umm but one think if you pay pine tree state umm one prospect i can i can vary your mind.,2
oh at present daddy stay calm. please.,2
almost have a bicycle chance event.,2
he's generate something plastic wedge in his pharynx we've catch to lead to the hospital.,2
yes. yes yes iodin answer. but but it be information technology live just a one night thing. information technology meant naught.,2
i be camp in an old broken hut which have no light. i have bring on a lamp which be not work real well. the door make strange sound and i be sure that strange thing constitute happen. the nearly terrifying bit be that there be many wardrobe in the hutch and everytime that i look in the glass of the wardrobe i felt that there be object behind maine. the hale night be spend in fear and restlessness.,2
the nox before my married woman have give birth to our gemini the twin. unity felt awe in the infirmary yard i revere if everything be go to be in order.,2
iodin be a bit fright when it be establish that there be something incorrect with my liver. however it turn out that information technology be not serious and i involve not worry.,2
yeah i know i know ane screw helium do.,2
i eventide iodin saw the old safety device man i knew alteration into something inhuman for about mo this very frighten me.,2
when abroad while drive a railcar along a darkness wrap road.,2
a late saturday night iodin launch myself shut away in the central underground station of stockholm with a grouping of strong rocker who be drunk and fit out with several kind of chain etc.,2
i exist sit on an galvanic swinging of a sudden the machine go out of order while i be still in the up position.,2
no no normality n newton no!!,2
harbor't make up frighten for year.,2
the possibility of have fail the exam.,2
i be drive on to a meddle freeway during rush hour and information technology constitute slightly rain. a diesel truck be come very close behind me and i be closely behind a pick up. i change lane and barely hit the truck and work a honda of the route. i be scar to death to kick the bucket back and see if i cause him to crash.,2
buckeye state supreme be...,2
felt awe when i be vernal and leave in my self aggrandise house all alone.,2
iodin felt concern when i be young and leave alone in my big house all alone.,2
have a car stroke.,2
i have constantly be really frighten and tense before an test and before the declaration of the result.,2
i be afraid before an exam beaver state colloquium.,2
umm but one call back if you give me umm one chance i fanny i fire change your mind.,2
atomic number be horrendous when iodine realise that the relish embody overcook simply because atomic number be not keen enough at check whether there be still decent water in the tang operate theatre not instead i be just play with my friend.,2
when i be the first to arrive at the scene after an accident and get hold that a snug schooltime friend have be kill.,2
