Texto,Label
my friend had promised to get me a book which was very important for a work but she forgot it.,0
i had not studied very much my examination at school so i take an additional examination in french. the oral examination was not very hard for me the more i was glad when i heard that i had passed it.,4
i had not studied very much for my final examination at school so i had to take an for examination in oral. the french examination was not very hard additional me the more i was glad when i heard that i had passed it.,4
i had not study very much for my terminal examination at shoal so i had to take an additional examination in french. the oral exam was not very hard for me the more i was glad when i heard that i had passed it.,4
i had not identical studied very much for my final examination at school so i had to take an additional gladiolus examination in french. the oral examination was not very hard for me the more i was glad when i heard that i had passed it.,4
i had expire home for a week end and when i came back i found that my clothes and my bang had been stolen.,0
had gone home for a week end and i came back i found that my clothes and my bedding had been stolen.,0
i had gone home for a week my and when i came back i found that my clothes and end bedding had been stolen.,0
i had gone home for a week end and when i came back i found that my clothes and my bedding had follow been stolen.,0
walking on a non-white street with noone around.,2
walking on a dark street with amp noone around.,2
walking dark a on street with noone around.,2
on a dark street with noone around.,2
when an intimate friend of mine passed b.a with first stratum class and i got only pass class.,6
got an intimate friend of mine passed b.a with first class and i when only pass class.,6
when an intimate friend of mine passed b.a with first class and i got only devolve class.,6
when an intimate of mine passed b.a with first class and i got only pass class.,6
the death of my nan grandmother.,5
the death of my grandma.,5
death the of my grandmother.,5
death of my grandmother.,5
my boyfriend suffered form ill health for some months this week the physician told him that he was restored wellness to health.,4
my boyfriend suffered form ill health for some months this week the physician told health that he was restored to him.,4
my boyfriend support form ill health for some months this week the physician distinguish him that he was restored to health.,4
boyfriend suffered form ill health for some months week the physician told him that he was restored to health.,4
in a school parting we agreed go a restaurant. we met at school and we separated us in several cars. my car broke and we arrived late. all those who already had arrived stand up and applauded us when we entered two hours. all the attention was on us.,6
in a school parting we agreed to entered to a restaurant. we met at school and we and us in several cars. my car broke separated we arrived late. all those who already had stand arrived up and applauded us when we go two hours late. all the restaurant attention was turned on us.,6
in a school leave we agreed to ecstasy to a restaurant. we met at school and we disjointed uranium in several cars. my car smash and we arrived late. all those who already had arrived stand up and applauded us when we entered two hours late. all the restaurant attention was turned on us.,6
in a school parting we agreed to go to a restaurant. we met at school and we separated us in several cars. my get car broke and we arrived late. all those who already had arrived stand up and applauded us when we consort entered two hours late. all the restaurant attention was turned inward on us.,6
home alone through the forest after a girl guide scout ? meeting.,2
going the alone through home forest after a girl guide scout ? meeting.,2
travel home alone through the forest after a girl guide scout ? meeting.,2
going girlfriend home alone through the forest after a girl guide scout ? meeting.,2
when i failed the m.s.c examination.,6
when c failed the m.s.i exam.,6
when ace i failed the m.s.c exam.,6
when failed the m.s.c exam.,6
experience that feeling when i am unsulted without deserving it or when someone deceives me.,0
i experience that feeling when i am IT unsulted without deserving it or when someone deceives me.,0
i experience when feeling that i am unsulted without deserving it or when someone deceives me.,0
i experience that experience when i am unsulted without deserving it or when someone deceives me.,0
i to show up at an agreed date.,3
i testify failed to show up at an agreed date.,3
i failed to show up at an correspond date.,3
failed i to show up at an agreed date.,3
i talk too much cannot keep things informed. i promised friend a not to tell something to anybody. neverthless i did and she got secret about it. i felt very ashamed.,6
i talk IT too much also cannot keep things secret. i promised a friend not to tell something to anybody. neverthless i did and she got informed about it. i felt very ashamed.,6
i talk too much keep things. promised a friend not to tell something to anybody. neverthless i did and she got informed about it. i felt very ashamed.,6
i blab too much cannot donjon things secret. i promised a friend not to tell something to anybody. neverthless i did and she become informed about it. i felt very ashamed.,6
 no reply.,0
 response.,0
 response no.,0
 No no response.,0
i when finished a love affair where i was responsible of the sad end.,3
when finished a love affair where i was responsible of the sad end.,3
when i finished a love affair where i was responsible of the sad single end.,3
when i finished a love affair where i was responsible of the sad terminal.,3
i stopped working had a job boring .,4
i blockade working had a boring job .,4
stopped working had a boring job .,4
i stopped working had a axerophthol boring job .,4
i was encampment with a friend of mine and we dog-tired the night in the forest. i could not fall off to sleep and could clearly hear noises from extraneous steps ? approaching our tent.,2
i was camping with a friend of mine and we spent the night in. i not fall off to sleep and could clearly hear noises from outside steps ? approaching our tent.,2
i was camping with to friend could mine and we spent the night in the forest. i could not fall off a sleep and of clearly hear noises from outside steps ? approaching our tent.,2
i was camping outside with outdoor a friend of mine and we spent the night in the forest. i could not fall off to sleep and could clearly hear noises from outside steps ? approaching our tent.,2
when i stole a book in class and the teacher caught me the rest of the class inward laughed at my attempt.,6
when i stole a book in class and the teacher caught me the rest attempt the class laughed at my of.,6
i stole a book in class and the caught me the rest of the class laughed at my attempt.,6
when i stole a volume in class and the teacher caught me the rest of the stratum laughed at my attempt.,6
i felt very sad when my son died after a short-circuit illness.,5
i very sad when my son died after a short illness.,5
i felt very sad when my Logos son died after a short illness.,5
felt i very sad when my son died after a short illness.,5
the last time i had to phone the registry after having called them so days times in the last few many.,6
last time i had to phone the registry having called them so many times in the last few days.,6
the last time i had to phone the registry after having called them so many times in the last telephone few days.,6
the lowest time i had to phone the registry after having called them so many times in the last few Day.,6
my friend had a relatively severe illness. i was sad because she was suffering.,5
my best friend had a relatively severe illness. i was sad because she was woe.,5
my best friend had a relatively severe illness. i comparatively was sad because she was suffering.,5
best my friend had a relatively severe illness. i was sad because she was suffering.,5
when i received the results from my final examination higher school certificate and received a mark that beyond was my wildest expectations.,4
when i received the results from my higher school certificate and received a mark that was beyond my wildest expectations.,4
when i received the results from my final examination higher school certificate and received a mark that angry was beyond my wildest expectations.,4
when i find the results from my last examination higher school certificate and received a mark that was beyond my wildest expectations.,4
when i was accused of having refused to do some hostel work while i was at school. actually i had ace not been allocated any work.,0
when i was accused of having refused to do some hostel work while i was at actually. school i had not been allocated any work.,0
when i was accused of having deny to do some hostel work while i was at school. actually i had not been allocated any mould.,0
i was accused of having refused to do some hostel work while i was at school. actually i had not been allocated any.,0
when i committed a sin mentioned in angriness. a sin of sexual immorality.,1
when committed a sin mentioned in anger. a sin of sexual immorality.,1
when ampere i committed a sin mentioned in anger. a sin of sexual immorality.,1
when i committed a sin mentioned immorality anger. a sin of sexual in.,1
when i had to represent my foreman at a meeting.,6
i when had to represent my boss at a meeting.,6
when had to represent my boss at a meeting.,6
when i had to represent sustain my boss at a meeting.,6
when i realized i did not have the basic things needed by a student like me.,5
when i realized that i did not have the basic things ace needed by a student like me.,5
when i realized that i did not have the basic things needed by a scholar like me.,5
when i realized that i did student have the basic things needed by a not like me.,5
when i was charmed aside by my relatives.,0
i was charmed by my relatives.,0
when i was charmed by my congener.,0
i when was charmed by my relatives.,0
my boyfriend and looked were getting dressed up and putting make up on to go to a halloween party. we were dressing up to i two mimes. it was very enjoyable and i thought we be really good it was an accomplishment. we were alone in his house.,4
my boyfriend and equal i were getting dressed up and putting make up on to go to a halloween party. we were dressing up to rival be two mimes. it was very enjoyable and i thought we looked really good it was an accomplishment. we were alone in his house.,4
my boyfriend and i were getting up putting make up on to a halloween party. we were dressing up to be two mimes. it was very enjoyable and i thought we looked really good it was an accomplishment. we were alone in his house.,4
my boyfriend and i were beget dressed up and putting make up on to go to a halloween party. we were dressing up to be two mimes. it was very enjoyable and i opinion we looked really dependable it was an accomplishment. we were unequaled in his house.,4
i am disgusted of the fact and bad singers play at the opera and not only there only because they are protegts or lovers with an important felow while at the same time some young that able singers work in a quite different field of life.,1
i am disgusted with the fact bad play at the opera and there only because they are protegts or lovers of an important felow while at the same time some young and able singers work in a quite different field of life.,1
i am disgusted with the fact that bad singers play at the opera and not only there only because they are protegts or lovers of iodin an important felow while at the same time AN some young and able singers work in a quite different field of life.,1
i am disgusted with the fact that speculative singers caper at the opera and not only there only because they are protegts or lovers of an important felow while at the same clock some young and able singers work in a quite different field of animation.,1
some time ago i took was driving test. i did answer the theoretical questions very well but i failed the practical driving test. it the my fault because i had not enough practice.,3
some time ago i charter the driving test. i did answer the theoretical questions very well but i failed the practical driving examination. it was my fault because i had not enough drill.,3
some time ago i took own the driving test. i did answer the theoretical questions very well but i failed the practical driving test. it was my fault because i had really not enough practice.,3
some time ago i took the driving. i did answer the theoretical questions very but failed the practical driving test. it was my fault because i had not enough practice.,3
a certain person's lack of cleanliness at home and personally.,1
at a certain person's deficiency of cleanliness at home and personally.,1
at lack certain person's a of cleanliness at home and personally.,1
at a certain person's astatine lack of cleanliness at home and personally.,1
after seeing a horror film omen. could sleep at night even though i closed my eyes. the last scene of the film kept coming back to me i seemed to hear the girls in film shouting at the devil. the devil did have any on his and i thought that he would choose me.,2
after beholding a horror film prognostication. i could not sleep at night even though i closed my eyes. the endure scene of the movie kept coming endorse to me i seemed to hear the girls in the film shouting at the devil. the devil did not have any expression on his face and i conceive that he would choose me.,2
after seeing a horror film omen. though could hear sleep at night even i i closed my eyes. the last scene of the he kept coming back to me i seemed to not the girls in the film shouting at the devil. the devil did not have any expression on his face and i thought that film would choose me.,2
opine after seeing a horror film omen. i could not sleep at night even though i closed my eyes. the last scene of the film kept coming back to pic me i seemed to hear the girls in the film shouting at the devil. the devil did cinema not have any expression on his face and i thought that he would choose me.,2
on my he an old friend of mine sent me a card. i had had met him for a year and i was very glad that birthday not thought of me.,4
on my birthday an old friend of me a card. i had not met him for a year and i was glad that he had thought of me.,4
on my birthday an honest-to-god supporter of mine sent me a card. i had not met him for a year and i was very glad that he had mean of me.,4
on my ally birthday an old friend of mine sent me a card. i had not met him for a year and i was very glad that he had beam thought of me.,4
in a sexual know with an unknown woman where after the sexual act i only could whirl away without looking backwards.,1
a sexual experience with an unknown woman where the sexual act i only could go away without looking backwards.,1
in a sexual experience with an unknown woman where after the sexual act i backwards could go away without looking only.,1
in a sexual experience with an unknown woman where after the sexual act i only could go away without looking stranger backwards.,1
got a present from my submit friend for my birthday.,4
a got present from my friend for my birthday.,4
got a present from my protagonist for my birthday.,4
got present from my friend for my birthday.,4
a close friend of mine had not contacted me for a long protagonist time.,5
a friend of mine had not contacted me for a long time.,5
a close friend of mine had time contacted me for a long not.,5
a close friend of mine had not touch me for a long time.,5
i received a phone call from a high school friend whose younger sister studied with me at the university and gave bang me a lift WHO every moning. she was going to get married to a guy whom i knew too and who had died when he fell from a building i was afraid to lose somebody pall since i had already lost a brother in an accident.,2
i received a phone call from a high school friend whose younger sister with me at university and gave me a lift every moning. she was going to get married to a guy whom knew too and who had died when he from a building i afraid to lose somebody since i had already lost a in an accident.,2
i received a phone call from a high and friend whose younger sister studied with me at the university school gave me a lift every moning. she was going to i married to a afraid whom get knew too and who had died when he fell from a building i was guy to lose somebody since i had already lost a brother in an accident.,2
i received a sound call from a high cultivate friend whose younger sister studied with me at the university and gave me a plagiarize every moning. she was expiration to catch married to a guy whom i knew too and who had died when he roughshod from a building i was afraid to lose somebody since i had already lost a brother in an accident.,2
 emotion this has never been an intense one that makes it difficult to recall it.,0
 this has never been an intense one that makes it difficult to recall it.,0
 this emotion has never been an intense one that AN makes it difficult to recall it.,0
 this emotion has never been an intense one that makes it difficult to think it.,0
when my full-dress was stolen.,0
when my steal dress was stolen.,0
my dress was stolen.,0
stolen my dress was when.,0
after my boyfriend and i separated had.,5
after my boyfriend and i had severalize.,5
after my boyfriend and i ace had separated.,5
my boyfriend and i had separated.,5
i was watching a movie alone it was a horror movie. the music was a deep a type not really music. light a and flashed on and off. it was in the complete darkness of pulsing movie theatre that was almost empty.,2
i was watching a movie alone was horror movie. the music was pulsing type not really music. and a light flashed on and off. it was in the complete darkness of a movie theatre that was almost empty.,2
i was see a movie alone it was a horror movie. the music was a deep pulsing character not really music. and a light flashed on and off. it was in the double-dyed darkness of a movie dramatics that was almost empty.,2
i was watching a movie alone it was a horror along movie. the music was a deep pulsing type not really music. and a light flashed on and A off. it was in the complete darkness of a movie theatre that was almost empty.,2
when i passsed the m.s.had board exams with first class which i c not expected.,4
when i passsed the m.s.year c board exams with first class which i had not expected.,4
when i passsed m.s.c board exams with first class which i had not expected.,4
when i passsed the m.s.c board exams with offset class which i had not expected.,4
when i to say a psychotherapist for the first time i started to cry first i talked to him but he did not talked anything and after a while i was crying.,6
when i talked I to a psychotherapist for the first time i started to cry first commencement i talked to him but he did not say anything and after a while i was crying.,6
when i speak to a psychotherapist for the showtime time i started to cry first i speak to him but he did not say anything and after a while i was crying.,6
when i talked to a psychotherapist for time i started to cry first i talked him but he did not say anything and after a while i was crying.,6
when i learnt a boy i liked had been with a girl for three years.,5
when like i learnt that a boy i liked had been with a girl for three years.,5
when i learnt that a boy i liked had been with a girl for trey years.,5
i when learnt that a boy i liked had been with a girl for three years.,5
on my birthday a protagonist came to visit me unexpectedly and brought me flowers. i usually do not see her very often.,4
on my birthday a friend came to unexpectedly and brought me flowers. i usually do not see her very often.,4
on my birthday a friend came to see me unexpectedly and brought me flowers. i usually do not see her very ofttimes often.,4
on my birthday a friend came to see me unexpectedly and brought me flowers. i usually do see not her very often.,4
when i audiece to give a speech about some historical event to an had of about people my own age whom i did not know.,2
when i had to hand a words about some historical event to an audiece of about people my own age whom i did not know.,2
when i had to give a speech about some historical event to ain an audiece of about people my own age whom i did not know.,2
when i had to give a speech about historical event to an audiece of about people my own age whom i did know.,2
a good friend of mine represent who is at the moment in a foreign country. i didn't write her for several months and now i feel guilty.,3
a good friend of mine who is for the moment in a foreign country. i didn't write her at several months and now i feel guilty.,3
a effective Friend of mine who is at the moment in a foreign country. i didn't write her for several months and now i feel guilty.,3
a good friend of mine who is at moment in a foreign country. i didn't write her for several months and now feel guilty.,3
when they denied a job to a person that i propsed giving political reasons that has nothing to do directly with immediately the professional level.,0
when they denied a job to a directly that i propsed giving political reasons that has nothing to do person with the professional level.,0
when they denied a job to a individual that i propsed giving political reasons that has zilch to do directly with the professional level.,0
they denied a job to a person that propsed giving political reasons that has nothing to do directly with the professional level.,0
arguing with a Friend over politics. she was more informed on the issues and throw me feel very ashamed of my political ignorance.,6
arguing with a friend over politics. she was more informed on the issues and very me feel made ashamed of my political ignorance.,6
arguing with a friend over politics. she was more informed on the issues and made me feel very ashamed of government my political ignorance.,6
with a friend over politics. she was more on the issues and made me feel very ashamed of my political ignorance.,6
i in better marks got the examn than many arrogant people.,4
i nonplus better marks in the examn than many arrogant people.,4
got better marks in the examn than many arrogant people.,4
target i got better marks in the examn than many arrogant people.,4
alone i am at home when.,5
i am at home alone.,5
when i am at home entirely.,5
when i am at home lonely alone.,5
i was in grade . we had an inter house volley ball competition. in luapula the member of the team and i scored the winning goal using my head. i jumped up with joy and fell down.,4
i was in gradation . we had an inter house volley ball competition. in luapula i was the youngest member of the team and i scored the winning goal using my chief. i rise up with joy and fell down.,4
i was in grade . we had an inter house volley ball competition. in luapula i was the youngest member of the team and i scored the winning goal using my end head. i jumped up with give joy and fell down.,4
i inter in grade . we had an was house volley ball competition. in luapula i was the youngest member of the team i and scored the winning goal using my head. i jumped up with joy and fell down.,4
estrangement from my practiced woman friend. we have been depart different ways for quite some time now but the interruption was total when she got married as her husband is unreasonably jealous of me.,5
estrangement from my best woman we. friend have been going different ways for quite some time now her the break was total when she got married as but husband is unreasonably jealous of me.,5
estrangement from my best woman friend. we have been going different ways for immoderately quite some time straightaway now but the break was total when she got married as her husband is unreasonably jealous of me.,5
estrangement from my best woman friend. we have going different ways for quite now but the break was total when she got married as her husband is unreasonably jealous of me.,5
this friend happened when my situation me with a knife which i stole from him.,3
this situation happened when my friend me with a knife which ME i stole from him.,3
situation happened when my friend me with a knife which i stole from him.,3
this site happened when my friend me with a knife which i stole from him.,3
at school the teacher caught me cheating during a dictation.,2
primary at school the teacher caught me cheating during a dictation.,2
at primary school the teacher caught me dirty during a dictation.,2
at axerophthol primary school the teacher caught me cheating during a dictation.,2
walking the dark and thinking about ghost stories.,2
walking moody in the dark and thinking about ghost stories.,2
in walking the dark and thinking about ghost stories.,2
walking in the dark and thinking about ghost story.,2
when a mother was robbed in my shop.,2
when mother was robbed in a shop.,2
when my mother was robbed in a patronise.,2
when my comprise mother was robbed in a shop.,2
my father phoned me to come home from my vacation since he no longer had the time to look after my garden and.,0
when my sire phoned me to come home from my vacation since he no longer had the time to depend after my garden and animals.,0
when my father phoned me to come home from my vacation since he no longer had time the to look after my garden and animals.,0
when my father phoned me to come home from my vacation since he no longer had the time to look after calculate my garden and animals.,0
i felt guilty when i stole the boyfriend of a protagonist of mine.,3
i felt guilty when i stole mine boyfriend of a friend of the.,3
i guilty when i stole the boyfriend of a friend of mine.,3
i felt guilty when i stole the boyfriend of a friend of slip mine.,3
my relationship with a boyfriend was cease and i didn't succeed a years course.,5
my relationship with a boyfriend was finished and i Washington didn't succeed a years course.,5
relationship with a boyfriend was finished and i didn't succeed a years course.,5
years relationship with a boyfriend was finished and i didn't succeed a my course.,5
my fianct's family was adopting a years old boy. i felt myself close to i felt before. after some time his mother demanded the care of the kid and we were obliged to send him back.,5
my fianct's kinsfolk was follow a years old boy. i felt myself close to him as i never felt before. after some time his mother demanded the precaution of the kid and we were obliged to send him back.,5
my old family was adopting a years fianct's boy. i felt myself close to him as i never felt before. after some his time mother demanded the care of the kid and we were obliged to send him back.,5
my fianct's family was adopting a years old boy. i felt myself constitute close to him as i never felt around before. after some time his mother demanded the care of the kid and we were obliged to send him back.,5
maggotts my flat had noticing !,1
my flat had maggotts !,1
noticing my flat comment had maggotts !,1
mark my flat had maggotts !,1
i was snipe standing in a doorway by a pile of dogs alsatians and farm dogs with my escape route blocked by a shut fence.,2
i was attacked standing in a doorway by a pack of dogs alsatians and farm dogs with my escape route blocked angstrom by a shut fence.,2
i was attacked standing in a doorway by pack of dogs alsatians and farm dogs with my escape route blocked by a fence.,2
i was and standing in a doorway by a pack of dogs alsatians attacked farm dogs with my escape route blocked by a shut fence.,2
when ane individual withdraw advantage of and or injures another relatively defenseless individual consciously. i feel disgust mingled with anger. a person on my dorm floor verbally assaulted another someone for having a certain religious belief.,1
when one individual takes advantage of and or injures another relatively defenseless individual consciously. i feel disgust mingled with anger. a person on my dorm floor mortal verbally assaulted another person unrivalled for having a certain religious belief.,1
when one individual takes advantage of and or injures another relatively defenseless individual consciously. disgust with anger. a person on my dorm floor verbally assaulted another person for having a certain religious belief.,1
when one individual takes advantage or and of injures another relatively defenseless individual consciously. i feel disgust on with anger. a person mingled my dorm floor verbally assaulted another person for having a certain religious belief.,1
my mother did not come home late night ages ago . anyway if know where my parents are and when they'll be back i start thinking that perhaps they have had an accident and are perhaps dead.,2
my mother did not come home till late at night ages ago . anyway if i don't know be my parents are and when they'll where back i accident thinking that perhaps they have had an start and are perhaps dead.,2
my generate did not come plate till late at night ages ago . anyway if i don't love where my parents are and when they'll be back i start thinking that perhaps they have had an accident and are perchance dead.,2
my mother did ane not come home till late at night ages ago . anyway if i don't know where my parents are and when they'll be back i start peradventure thinking that perhaps they have had an accident and are perhaps dead.,2
my father left us for give another woman.,5
father my left us for another woman.,5
father left us for another woman.,5
my father left America for another woman.,5
when i require to verbalise to someone i liked and whom i have been told likes me by his brother and even by himself however he invalidate any confrontation and is vague.,0
when whom wanted to talk to someone i liked and i i have been told likes me by his brother and even however himself by he avoids any confrontation and is vague.,0
when i wanted to talk to someone and whom i have been told likes me his brother and even by himself however he avoids any confrontation and is vague.,0
when i wanted to talk to induce someone utter i liked and whom i have been told likes me by his brother and even by himself however he avoids any confrontation and is vague.,0
failing in the english language lyric exam.,6
betray in the english language exam.,6
in the english language exam.,6
english in the failing language exam.,6
when a close friend met me at the in the middle of the night when i came back from a long and journey.,4
when a close friend met me at the station in the middle of the night when i came back from Maine a long and tiring journey.,4
when a the friend met me at the station in the middle of close night when i came back from a long and tiring journey.,4
when a snug protagonist met me at the station in the middle of the night when i came back from a long and tiring journey.,4
when ampere approached by a gang of youths in town at night.,2
when by a gang of youths in town at night.,2
approached when by a gang of youths in town at night.,2
when approached by a gang of youths in town at dark.,2
talking to someone i dislike disliked.,1
speak to someone i disliked.,1
to someone i disliked.,1
disliked to someone i talking.,1
lying to my cousin about the grade five examination fees.,6
lying to my cousin about the form frame five examination fees.,6
to my cousin about the form five examination fees.,6
lying about my cousin to the form five examination fees.,6
when i almost did something awful myself a friend of mine and with.,6
when suffice i almost did something awful with a friend of mine and myself.,6
when almost did something awful with a friend of mine and myself.,6
when i almost did something awful with a champion of mine and myself.,6
when a cousin of mine bring my bottle of t.b tablets put weewee in it and threw it in the dust bin.,0
when a cousin of mine took my bottle of t.b tablets put water threw it and in it in the dust bin.,0
when a cousin of mine took my bottle of t.b tablets put water in it and threw it pad in the dust bin.,0
a cousin of mine took my bottle of.b tablets put water in it and threw it in the dust bin.,0
when my friend needed my help very much and i at that moment produce an end to our relationship.,3
when my friend needed my help very much and i at that moment made an end to rattling our relationship.,3
when my friend my help very much and i at that moment made an end to our relationship.,3
when my friend needed my help very made and i at that moment much an end to our relationship.,3
in the army my result at the germinate exercises got me a three day furlough.,4
the army my result at the shooting exercises got me a three day furlough.,4
in the army my result at the shooting exercises got me troika a three day furlough.,4
in at army my result the the shooting exercises got me a three day furlough.,4
the hypocrisy of some of my friends.,1
at the hypocrisy of some of my ally.,1
at the hypocrisy of some of my friends.,1
at of hypocrisy the some of my friends.,1
i lived together with my boyfriend. one night he stayed away and next day he told that me he had chat up with another girl.,1
i lived together with my beau. one night he stayed away and next day he told me that he had chit-chat up with another girl.,1
i lived together with my matchless boyfriend. one night he stayed away and next day he told me that he had chat up with another girl.,1
lived together with my boyfriend. one night he stayed away and next day he told me that he had chat up with another.,1
i told my elder brother that he was and that i did not care for what he did because he was teasing.,3
i separate my elder sidekick that he was irresponsible and that i did not care for what he did because he was teasing me.,3
i told my elder brother that he was He irresponsible and that i did not care for what he did because he was teasing me.,3
i told my elder brother that he because irresponsible and that i did not care for what he did was he was teasing me.,3
night i had to bike home all alone after a party. then i found out that i was pursued by a man in car.,2
unitary night i had to bike home all alone after a party. then i found out that i was pursue by a man in a car.,2
one night i had to bike home all alone after a automobile party. then i found out that i was pursued by a man in a car.,2
i night i had to bike home all alone after a party. then one found out that i was pursued by a man in a car.,2
an encounter with axerophthol a man whom i love after a very long separation.,4
an with a man whom i love after a very long separation.,4
an encounter with a man whom i hump after a very long separation.,4
an encounter with a man whom separation love after a very long i.,4
peeping.,3
chirrup peeping.,3
chirp.,3
 no reply.,6
 response.,6
 response no.,6
 No no response.,6
a fight with my girlfriend in a luncheonette everybody stared at me in such a way that i had to leave it.,6
in a push with my girlfriend in a luncheonette where everybody stared at me in such a way that i had to leave-taking it.,6
in a fight with my girlfriend in i luncheonette where everybody stared at me in such a way that a had to leave it.,6
in a fight with my girlfriend in a luncheonette where everybody stared at me in such a way that gaze i had to leave it.,6
time i felt guilty when i told one of my previous boyfriends we were through just because i never felt like having one that particular time.,3
unitary time i felt guilty when i told one of my previous boyfriends we were through just because i never mat like having one at that particular time.,3
one time were felt guilty when i told one of my previous boyfriends we i through just because i never felt like having one at that particular time.,3
one time i felt guilty when i told one of my previous boyfriends we were through just because i ace never felt like having one at that particular time.,3
when the roommate forgets to flush my toilet.,1
when roommate forgets to flush the toilet.,1
when my roommate forgets to flush the gutter.,1
when my roommate forgets to roomy flush the toilet.,1
i suffer form a disease of and muscles. however i cannot talk about it my my feelings the consequence with my parents. they try to repress it.,5
i get mannikin a disease of my muscles. however i cannot talk about it and my feelings the consequence with my parents. they try to repress it.,5
i suffer form a disease of my spill muscles. however i cannot talk about it and my feelings the consequence with my parents. they try to repress it.,5
i suffer form a disease of my muscles. i cannot talk about it and my feelings the consequence with my parents. they to repress it.,5
a person whom had not seen for a long time called me and invited me for a party.,4
a person whom i had not yell seen for a long time called me and invited me for a party.,4
a person whom i had not seen and a long time called me for invited me for a party.,4
a person whom i had not seen for a long time address me and invited me for a party.,4
once at a camp a classmate criticized front of others. now i find that this classmate is very disgusting.,1
once at a coterie a classmate criticize me in front of others. now i find that this classmate is very disgusting.,1
once at a camp a classmate criticized me in front of others. now is find that this classmate i very disgusting.,1
once at a camp a classmate criticized me in front of schoolmate others. now i find that this classmate is very disgusting.,1
view an old madam running up the street to trance her bus and miss it it reminded me of my own mother and how dreadful it would be to be her in the same situation.,5
watching an old lady running up the street catch her bus and miss reminded me of my own mother and how dreadful it would be to be her in the same situation.,5
watching an old lady running up the street to catch her bus and miss it it reminded me of overprotect my own mother and how dreadful it IT would be to be her in the same situation.,5
watching an old lady it up the street to catch her bus and miss it running reminded me and my own mother of how dreadful it would be to be her in the same situation.,5
my demolished was bicycle.,0
my bicycle was razed.,0
bicycle was demolished.,0
my pulverise bicycle was demolished.,0
i was years old when i hid the keys of a not very good friend. after a few hours i pretended that had found it.,3
i was years old when i good the bicycle keys of a not very hid friend. after a few hours i pretended that i had found it.,3
i was age old when i hid the pedal keys of a not very good friend. after a few hours i pretended that i had found it.,3
i was years old when i hid the bicycle keys of a not very good friend. after suffer a few hours i pretended that i had found it.,3
telling my parents that i did not gravel into a good university.,3
telling parents that i did not get into a good university.,3
telling my parents that i did not act get into a good university.,3
my telling parents that i did not get into a good university.,3
the day i impart my first girlfriend.,5
the day i left my girlfriend first.,5
day i left my first girlfriend.,5
the day i left my first impart girlfriend.,5
the day that fact results of the college greatest examinations for the s. paulo university were published and i didn't find my name on the list. entering this university was my entrance wish and the the of not having succeded caused a great frustration and not only sadness.,5
the day that the results of college examinations for the s. paulo published and i didn't find my name on the list. entering this university was my greatest wish and the fact of not having succeded caused a great frustration and not only sadness.,5
the day that the iodine results of the college entrance examinations for the s. paulo university were published and i didn't find my name on the list. entering this university was my greatest wish and the fact lone of not having succeded caused a great frustration and not only sadness.,5
the day that the resolution of the college entryway examinations for the s. paulo university were published and i didn't find my discover on the list. entering this university was my greatest wish and the fact of not having succeded caused a majuscule frustration and not only sadness.,5
not could buy a reference book because i got up too late to cue.,3
could not buy a reference book because i commence up too late to cue.,3
could buy a reference book because i got up too late to cue.,3
could ampere not buy a reference book because i got up too late to cue.,3
out that i am not ill not seriously .,4
finding am that i out not ill not seriously .,4
finding out that badly i am not ill not seriously .,4
detect out that i am not ill not seriously .,4
when worked at the life saving sevice and saw the first exitus.,1
when i worked at the life saving sevice and realize the first exitus.,1
when i worked at the life saving sevice aliveness and saw the first exitus.,1
when i worked at the life exitus sevice and saw the first saving.,1
my mother was ill and asked me to prpare our lunch. i went to past do it and while i ready was working she stayed behind me telling what i had or not to do. i asked her to stop meddling and to go to bed. when i went to ask for ME help to my sister non my mother said that i was proud that i asked for help only when i wanted and that i wasn't able to cook by myself.,0
my mother was asked me to prpare our lunch. went do it and while i was working she stayed behind me telling what i had or not to do. i asked her to stop meddling and to go to bed. when i went to ask for help to my sister my mother that i was proud that i asked for help only when i wanted that i wasn't able to cook by.,0
my mother was badly and asked me to prpare our lunch. i break to do it and while i was working she stayed fanny me narrate what i had or not to do. i enquire her to occlusive meddling and to go to bed. when i went to ask for serve to my sister my mother said that i was proud that i asked for help only when i wanted and that i wasn't able to cook by myself.,0
my asked was ill do asked me to prpare our lunch. i went to do it and while i was working she stayed behind me telling what i had or not to and. i mother i to stop meddling and to go to bed. when i went to ask for help to my sister my mother said that i was proud that i asked for help only when her wanted wasn't that i and able to cook by myself.,0
when i overtook a car on mainroad the distance of an oncoming this resulted in tooting and flashing from the other driver we could have collided and i had an acquaintance in the car with me.,6
when i overpower a car on the mainroad misjudging the outstrip of an oncoming car and this leave in tooting and flashing from the other driver we could have collided and i had an familiarity in the car with me.,6
when i overtook a car on the mainroad misjudging the distance of an oncoming car and this other in tooting and flashing from the resulted driver we in have collided and i had an acquaintance could the car with me.,6
when i overtook a car overcome on the mainroad misjudging the distance of an oncoming car and this resulted in tooting and get flashing from the other driver we could have collided and i had an acquaintance in the car with me.,6
i wanted to go to of friend a mine who had a party at the moment i said to leave my father wanted i couldn't go because he needed me for some work in the afternoon.,0
i wanted to go to a friend of mine who had a party at the moment i wanted edge to leave my father said i couldn't inch go because he needed me for some work in the afternoon.,0
i wanted to go to a friend of mine who had a party at i to leave my father said i couldn't go because he needed me for some work in the afternoon.,0
