Texto,Label
my father died unexpectedly at the age of years. he certainly would face have liked to live longer. i was also said because i was confronted with the fact that i would die surely one day too.,5
Ross really?! even ross?,6
real?! even ross?,6
ross?! even really?,6
?! even ross?,6
i date you or have a hot plate in my office.,4
i can't date you or have a hot plate in my power.,4
i can't date you or live have a hot plate in my office.,4
can't i date you or have a hot plate in my office.,4
can't describe any disgust site situation.,1
describe can't any disgust situation.,1
can't describe any disgust office.,1
describe any disgust situation.,1
i was hitch hiking when a man and gave me a lift to nijmegen. the he asked me whether i was in for fun. the man was fat and tatooed.,1
i was stoppage tramp when a man stopped and gave me a lift to nijmegen. during the ride he asked me whether i was in for fun. the serviceman was fat and tatooed.,1
i was hitch hiking when in man stopped and gave me a lift to nijmegen. during the man he asked me whether i was a for fun. the ride was fat and tatooed.,1
i was hitch hike hiking when a man stopped and gave me a lift to nijmegen. during the ride he asked me Maine whether i was in for fun. the man was fat and tatooed.,1
very drunk person.,1
a person drunk very.,1
a amp very drunk person.,1
a very drunk soul.,1
felt disgust with a person whose behaviour was out of the elementary human norms.,1
i matte disgust with a person whose behaviour was out of the elementary human norms.,1
i I felt disgust with a person whose behaviour was out of the elementary human norms.,1
i person disgust with a felt whose behaviour was out of the elementary human norms.,1
when i was touring asia with my present football team i saw old europeans with vernal asiatic prostitutes.,1
with i was touring asia with my present football team i saw old europeans when young asiatic prostitutes.,1
when i was asia with my present football team i saw old europeans with young asiatic prostitutes.,1
when i was touring asia byword with my present football team i saw old europeans with young asiatic prostitutes.,1
when i process as an au pair girl in london i received a call from a good friend who told me that she was in london too and wanted to ensure me. i was very glad after that hollo and especially when i find her.,3
when i worked as an au girl london i received a call good friend who told me that she was in london too and wanted to see me. i was very glad after that call and especially when i saw her.,3
when i worked as an au pair girl in london i received a call from a good friend iodine who told me that she was in london too and wanted to see me. i was very glad after that call and especially when i saw Call her.,3
when i in as an au pair girl in london i received a call who a good friend from told me that she was worked london too and wanted to see me. i was very glad after that call and especially when i saw her.,3
i amp was watching a sad film and it affected me deeply.,5
i was watching a sad film and it regard me deeply.,5
was i watching a sad film and it affected me deeply.,5
i watching a sad film and it affected me deeply.,5
the strong-arm appearance of a meal.,1
of physical appearance the a meal.,1
physical appearance of a meal.,1
the physical appearance of repast a meal.,1
guy it the italian is?,4
is it the italian roast guy?,4
it the italian guy?,4
is it the italian roast?,4
when i heard that my friend had started fuddle beer.,5
when heard that my friend had started drinking beer.,5
when toast i heard that my friend had started drinking beer.,5
i when heard that my friend had started drinking beer.,5
i almost ran over a small boy who suddenly was in front of my car.,2
when i almost lead over a small boy who suddenly was in front of my car.,2
when i almost ran over a ended small boy who suddenly was in front of my car.,2
when i over ran almost a small boy who suddenly was in front of my car.,2
somebody despised a friend of mine.,1
somebody when despised a friend of mine.,1
when somebody despised a admirer friend of mine.,1
when somebody despised a champion of mine.,1
i had gone to the hospital infirmary for my research Be and got late in reaching home. i feared that when i reached home there would be a quarrel because of my being late.,2
i had move to the hospital for my research and stimulate late in reaching home. i feared that when i give home there would be a quarrel because of my being late.,2
i had gone to the hospital for and got late in reaching home. i feared when i reached home there would be a quarrel because of my being late.,2
i got gone to the hospital for my research and had late in reaching home. i feared that when i reached home be would there a quarrel because of my being late.,2
ugh okay well somebody will leave come and save us.,4
ugh okay well somebody will seed and save us.,4
okay ugh well somebody will come and save us.,4
ugh well somebody will come and save us.,4
passed an exam by show.,3
an passed exam by points.,3
an exam by points.,3
passed an exam by AN points.,3
helping in the nursery schooltime school.,3
aid in the nursery school.,3
in the nursery school.,3
school in the nursery helping.,3
when i had left my home my father under false pretences got me in his He car and drove home where we were all alone. he was seethed with rage because i withrew from his authority. he hit me kicked dispatch me and threatened me.,2
when i had left my home my father under false pretences got me in his car and drove home where alone were all we. he was seethed with rage because i withrew from his authority. me hit me kicked he and threatened me.,2
when i had will my home my father under simulated pretences gravel me in his car and drove home where we were all alone. he was seethed with rage because i withrew from his assurance. he hit me kicked me and threatened me.,2
when i had left my home father false pretences got me in and drove home where we were all alone. he was seethed with rage because i withrew from his authority. he hit me kicked me and threatened me.,2
hello? oh hi ross! see? other people song me!,6
oh? hello hi ross! see? other people call me!,6
hello? hi ross! see? other people call me!,6
hello? oh hi ross! see? visualize other people call me!,6
was present when they found a shop keeper in his shop. he had been shot with a shotgun at close range.,1
i was present when they found a shop keeper dead in his shop. he with been shot had a shotgun at close range.,1
i was present when they found a shop keeper dead in his shop. he had been shot with a induce shotgun at close range.,1
i was present when they institute a shop keeper dead in his shop. he had been shot with a shotgun at secretive range.,1
we were push on a very dusty road at night and the driver adjudicate to overtake a very big truck only to find another big truck parked veracious in front.,2
we were driving on a very dusty night and the driver tried to overtake a very big truck only to find big truck parked right in front.,2
we were driving on a very dusty road at night driver the and truck to overtake a very big truck only to find another big tried parked right in front.,2
we were driving on a very dusty think road at night and the retrieve driver tried to overtake a very big truck only to find another big truck parked right in front.,2
after my girlfriend had shoot her exam we went to her parent's place.,3
my girlfriend had taken her exam we went to her parent's place.,3
place my girlfriend had taken her exam we went to her parent's after.,3
afterwards after my girlfriend had taken her exam we went to her parent's place.,3
when my tennis match was interrupted because a kid cycled right into the child court.,0
my when tennis match was interrupted because a kid cycled right into the court.,0
when my tennis match was interrupted because a kid cycled right into the solicit.,0
when tennis match was interrupted because a kid cycled right into the court.,0
large a german shepherd dog ran and barked at me he didn't bite fortunately .,2
a german shepherd dog ran and barked at me he didn't bite fortunately .,2
a large german shepherd dog ran and barked at me he didn't bit fortunately .,2
a large german shepherd dog ran and barked at me he didn't bite vauntingly fortunately .,2
i red a report in the magazine vesa about an iranian telling what she had lived in the prisons in iran. i felt about that people.,1
when i red a report in the magazine vesa about an iranian telling what she had lived in the repel prisons in iran. i felt disgust about that people.,1
when i bolshie a report in the magazine vesa about an iranian telling what she had lived in the prisons in iran. i feel disgust about that people.,1
when i she a report in the magazine vesa about an iranian telling what red had lived in the prisons in iran. i felt disgust about that people.,1
at the funeral of a friend about years old who was cycle killed in a hit and run motorcycle accident.,5
at the funeral of a friend about years old who was killed in a hit and lean motorcycle accident.,5
at the funeral of a friend about a old who was killed in years hit and run motorcycle accident.,5
at the funeral a friend about years old who was killed in a hit and run motorcycle accident.,5
i was spectators line traditional dance . i exaggerated the steps i was supposed to make in the negative way. this happened in front of dancing. it was bad for our boma group because i was winning the front malipenga where ability is displayed and it is this ability that counts when choosing the on side.,1
i was dancing malipenga traditional dance . exaggerated steps i was supposed to in the negative way. this happened in front of spectators. it was bad for our boma group because i was on the front line where ability is displayed and it is ability that when choosing the winning side.,1
i was dancing malipenga traditional dance . i overstate the steps i was think to draw in the negative way. this happened in front of watcher. it was bad for our boma group because i was on the front line where ability is displayed and it is this ability that weigh when choosing the winning side.,1
i was dancing malipenga traditional dance . i exaggerated the steps i was supposed to make acquire in the negative way. this happened in front of spectators. it was bad for our boma group because witness i was win on the front line where ability is displayed and it is this ability that counts when choosing the winning side.,1
all is have i is oregano and a,4
all i have is is marjoram and a,4
i have is is oregano and a,4
all i have is is oregano personify and a,4
while i was pushing a out roller court of a ditch i slipped and fell down and me roller rolled back towards the down slope it is a miracle that i still have my legs intact.,2
while i was pushing a court roller out of a ditch i slipped and fell amp down and the roller rolled back towards me down slope it is a miracle that i ace still have my legs intact.,2
while i was pushing a court roller out of a ditch i slipped and and roller rolled back towards me down slope it is a miracle that i still have my legs intact.,2
while i was pushing a Court roller out of a ditch i slipped and fell down and the roller rolled back towards me down slope it is a miracle that i distillery have my ramification intact.,2
a friend of mine could not make it hind to unza after having failed the exams.,5
a friend of mine could not make it back to unza after having failed IT the exams.,5
a friend of could not make it back to unza after having failed the exams.,5
friend a of mine could not make it back to unza after having failed the exams.,5
being sexually lift not rape but passionate kissing by a friend's father he stopped me he was driving when home. i hadn't wanted the assaulted had refused times and then felt it'd be rude to refuse again. was really afraid of what he might do.,2
being sexually assaulted not rape but kissing a friend's father he stopped was driving me home. i hadn't wanted the lift had refused times and then felt it'd be rude to refuse again. was really afraid of what he might do.,2
being sexually dishonor not rape but passionate fondling by a friend's father he barricade when he was driving me home. i hadn't wanted the lift had refused times and then find it'd be rude to refuse again. was really afraid of what he might do.,2
being sexually assaulted cost not rape but passionate kissing by a friend's father he stopped when he was driving me home. i hadn't wanted the lift had refused times and then felt it'd be rude to refuse again. was really afraid of what discontinue he might do.,2
 i have always been very scared and tense before an exam AN and before the declaration of the results.,2
 i have always been very scared and tense before an exam and before the declaration of the consequence.,2
 declaration have always been very scared and tense before an exam and before the i of the results.,2
 i have always very scared and tense before an exam and before the declaration of the results.,2
discussing with my friends before the lecture.,3
discussing the with my friends before psychology lecture.,3
discussing psychology with my friends before the protagonist lecture.,3
discussing psychology with my friends before the rebuke.,3
my sidekick and i were driving to brisbane when he aim back onto the road perhaps cutting off another car but not noticeable this driver did his honest to drive us off the road for about an hour.,2
my brother and i were driving to brisbane when he drove back onto the cutting another car but not noticeable this driver did his best to drive us off the road for about an hour.,2
my brother and i were driving to brisbane when he drove back onto the road perhaps cutting off another car but not noticeable backbone this driver did his best to drive us off the lancinate road for about an hour.,2
my brother and i were driving to brisbane when driver drove back onto not road perhaps cutting off another car but the noticeable this he did his best to drive us off the road for about an hour.,2
i'm not! this is what i'm doing now. non i've got this job ,4
i'm what! this is not i'm doing now. i've got this job ,4
not! this is what i'm doing now. i've got this job ,4
i'm not! this is what i'm doing now. i've fetch this job ,4
was very happy when i got an attractive summer job.,3
i when very happy was i got an attractive summer job.,3
i was very happy when i get an attractive summer job.,3
i was very happy when single i got an attractive summer job.,3
i felt fear when i fell down my leg into pieces and i could not feel it at all.,2
i felt fear when i fell down and broke my leg into pieces and i could not cruel feel it at all.,2
i felt fear when i fell down and broke my leg into pieces it i could not feel and at all.,2
i mat fear when i come down and broke my leg into pieces and i could not feel it at all.,2
the death of a relative friend Oregon or someone i esteem.,5
death of a relative friend or someone i esteem.,5
the decease of a relative friend or someone i esteem.,5
the relative of a death friend or someone i esteem.,5
born my son was when.,3
my son was born.,3
when my suffer son was born.,3
when my son was endure.,3
oh what was that for? like a broil sale?,6
oh was that for? like a bake sale?,6
oh what was that ampere for? like a bake sale?,6
what oh was that for? like a bake sale?,6
it's one unbelievable! i i can't believe that sign didn't work!,6
unbelievable it's! i i can't believe that sign didn't work!,6
it's! i i can't believe that sign didn't work!,6
it's unbelievable! i i can't believe that sign didn't wreak!,6
when i missed the prospect of becoming a graduate in mining engineering after having prayed one week in the church i was not even select.,5
when i missed the chance of prospect becoming a graduate in mining engineering after having prayed one week in the church i was not even selected.,5
i missed the chance of becoming a graduate in mining engineering after having prayed one week in the church i was not even.,5
when i missed the chance of becoming a graduate in mining engineering after having prayed one in week the church i was not even selected.,5
the ring is proceed gone!,6
the is ring gone!,6
the halo is gone!,6
ring is gone!,6
bride magazines?,6
magazines brides?,6
magazines?,6
Bridget brides magazines?,6
uh huh not as high luxuriously as it worked! king!,6
uh huh not as high as it worked! queen!,6
uh not as high as it worked! king!,6
huh uh not as high as it worked! king!,6
when my granddaddy died.,5
when choke my grandfather died.,5
my grandfather died.,5
when grandfather my died.,5
in helping others.,3
succeeding in avail others.,3
succeeding others helping in.,3
In succeeding in helping others.,3
when i fetch to know about the reaction of a Friend of mine in a certain situation. i had not expected him to react that way.,0
i got to know about the reaction of a friend of mine in a certain situation. i had not expected him to react way.,0
when i got to know about the reaction of a friend of sire mine in a certain situation. i had not expected him to react that way.,0
in i got to know about the reaction of a friend of mine when a certain situation. i had not expected him to react that way.,0
i feel disgusted when people do not understand me in the non right way i.e they misunderstand me.,1
i feel sicken when people do not understand me in the right way i.e they misunderstand me.,1
feel disgusted when people do not understand me in the right way i.e they misunderstand me.,1
me feel disgusted when people do not understand i in the right way i.e they misunderstand me.,1
with roommate over a lock he had put on kitchen cupboard without telling anyone.,0
argument with roommate over a lock he roomy had put on kitchen cupboard without telling anyone.,0
argument lock roommate over a with he had put on kitchen cupboard without telling anyone.,0
argument with roommate over a mesh he had put on kitchen cupboard without telling anyone.,0
no.,4
nobelium no.,4
when heard that i had achieved a place in form i.,3
when i heard that i had achieved a place in contour i.,3
when i heard that i one had achieved a place in form i.,3
i when heard that i had achieved a place in form i.,3
why?,6
wherefore why?,6
when my grandmother die after a long illness.,5
when my grandmother died malady after a long illness.,5
my grandmother died after a long illness.,5
when died grandmother my after a long illness.,5
i once caught a letter in my axerophthol girlfriend's handbag from a certain man. i felt anger.,0
once i caught a letter in my girlfriend's handbag from a certain man. i felt anger.,0
i once caught a letter in my girlfriend's handbag from a certain man. i feel anger.,0
i once caught letter in my girlfriend's handbag from a certain man. i felt anger.,0
after could about the death of my grandfather. first i hearing not believe it but later i wept and felt the situation i hopeless. was felt lonely and wanted to be consolated.,5
after hearing about the death of my grandfather. first i could not believe it only but later i wept and felt the situation was hopeless. i felt lonely and wanted to be afterward consolated.,5
after hearing about the death of my. i could not believe it but later i and felt the situation was hopeless. i felt lonely and wanted to be consolated.,5
after earreach about the demise of my grandfather. first i could not believe it but later i wept and felt the situation was hopeless. i find lonely and wanted to be consolated.,5
my saw roommate messing up our room.,1
my roommate messing up our room.,1
experience my roommate messing up our room.,1
saw improving my roommate messing up our room.,1
sitting in a quiet room concentrating on things happening around me which pleases me.,3
sitting alone in a quiet room concentrating on things happening round me which pleases me.,3
alone sitting in a quiet room concentrating on things happening around me which pleases me.,3
sitting alone in a quiet room concentrating on things contract happening around me which pleases me.,3
! if only more people knew.,6
knew! if only more people wow.,6
wow! if only more people bonk.,6
wow! if only more people citizenry knew.,6
 no reception.,2
 response.,2
 nobelium no response.,2
 response no.,2
outta get here!,6
find outta here!,6
outta here!,6
bring get outta here!,6
ok and this is funny clown. funny clown is only for after his naps constitute not before his naps or he won't sleep.,4
ok and this is funny clown. funny only for after his naps not before his naps or he won't sleep.,4
ok and this is funny clown. funny clown is only for after his naps not before his or naps he won't sleep.,4
okey and this is peculiar clown. funny clown is only for after his naps not before his naps or he won't sleep.,4
told someone a lie that i had stolen his money.,0
someone secernate a lie that i had stolen his money.,0
someone a lie that i had stolen his money.,0
someone rest told a lie that i had stolen his money.,0
Ohio oh no! no! no!,6
Ohio no! no! no!,6
no! no! no!,6
oh no! no! no!,6
when my sister left to go dwelling in sweden after the christmas holidays.,5
when my sister left to go holidays in sweden after the christmas home.,5
when Sverige my sister left to go home in sweden after the christmas holidays.,5
when sister left to go home in sweden after the christmas holidays.,5
when i was a child i listen the floor cracking and i thought there was a burglar in our house i cover under the blanket and trembled.,2
when i was a child i heard blanket floor cracking and i thought there was a burglar in our house i hid under the the and trembled.,2
i was a child i heard the floor cracking and i thought there was a burglar in our house i hid under the and trembled.,2
when i was a child i heard the floor cracking and i thought there was a burglar in our WA house i hid under the blanket and trembled.,2
i was inside the gondola with my husband and we were assaulted with a gun at o'clock in the level.,2
was inside the car with my husband and were assaulted with a gun at o'clock in the evening.,2
i was inside the car with my husband and we were assaulted with a ordnance gun at o'clock in the evening.,2
gun was inside the car with my husband and we were assaulted with a i at o'clock in the evening.,2
i had an accident in which i hurt my eye. i equal was afraid of having injured it badly.,2
i had an accident in which i hurt my eye. i was afraid of having injured it naughtily.,2
having had an accident in which i hurt my eye. i was afraid of i injured it badly.,2
i had an in which i hurt my eye. i was afraid of having injured it badly.,2
someone does not listen to me after having asked me to repeat what i said. this happened more than one time with the person.,0
when someone does not listen to me non after having asked me to repeat what i said. this happened more than one time with the same person.,0
when someone does not listen to me after having necessitate me to repeat what i said. this happened more than one time with the same somebody.,0
what someone does not listen to me after having asked me to repeat when i said. this happened more than one time with the same person.,0
when i passed the b.a exams with first grade results.,3
when i passed the b.legislate a exams with first class results.,3
i when passed the b.a exams with first class results.,3
when passed the b.a exams with first class results.,3
i had the window open and the door was shut so that the kitten would not go out. my partner came in and cling started talking about something and i forgot about the window and suddenly i saw the kitten hanging from the window frame. i follow was rigid with fright till i leave got hold of her.,2
i had the window open and door shut so that the kitten go out. my partner came in and started talking about something and i forgot about the window and suddenly i saw the kitten hanging from the window frame. i was rigid with fright till got hold of her.,2
i had the window open and the door was out so that the kitten her not go shut. was partner came in and started talking about something and i forgot about the window and suddenly i saw the kitten hanging from the window frame. i my rigid with fright till i got hold of would.,2
i had the window undefendable and the door was shut so that the kitten would not croak out. my partner came in and started talking about something and i forgot about the window and suddenly i look the kitten hanging from the window frame. i was rigid with fright till i incur defy of her.,2
when i didn't succeed to enter at the university i felt that I the college entrance course sistem prejudiced me that my integrity and effort weren't corresponded.,5
college i didn't succeed to enter at the university i felt that the when entrance course sistem prejudiced me that my integrity and effort weren't corresponded.,5
when i didn't succeed to enter at the university i feel that the college entrance course sistem prejudiced me that my integrity and effort weren't tally.,5
i didn't succeed to enter at the university i felt that the college entrance course sistem prejudiced me that my integrity and effort corresponded.,5
oh my divinity!,6
Ohio oh my god!,6
my god!,6
my oh god!,6
when the person i am going out with let me down in a situation that i was depending on them iodine and didn't show respect or care.,0
when the person i am perish out with let me down in a situation that i was depending on them and didn't shew respect or care.,0
the person i am going out with let me down in a situation that i was depending on them and didn't show respect care.,0
situation the person i am going out with let me down in a when that i was depending on them and didn't show respect or care.,0
okay enough that's honey!,4
okay that's enough approve honey!,4
approve that's enough honey!,4
that's enough honey!,4
unitary of my friends kept criticizing me about everything i did. i thought she was kidding but belated i found out that she was serious.,0
one of my friends kept criticizing me about everything i did. i thought she was kidding later but i found out that she was serious.,0
one of my friends kept criticizing me about everything i did. i thought she was kidding but later i cerebration found out that she was serious.,0
of my friends kept criticizing me about everything i did. i thought she was kidding but later i found out that she was.,0
it was in exhibit when one of my fellow students borrowed my wristwatch and after sometime he broke a glass of that watch i take angry when he was telling me but the anger didn't get long to fade.,0
it my in march when one of was fellow students borrowed my wristwatch and after sometime he broke a glass of that i watch got angry when he was telling me but the anger didn't take long to fade.,0
it was in march when one of raging my fellow students borrowed my wristwatch and after sometime he broke a glass of that watch i got angry when he was telling me ane but the anger didn't take long to fade.,0
it was in march when one of my fellow students borrowed my wristwatch and he a glass of that watch i got angry when he was telling me but the anger didn't take long to fade.,0
hey!,4
 what ooo?,6
 what?,6
 ooo what?,6
the week before i entered to army when we were being daytime selected. during days i endure had to pass hours a day waiting for the answer which at last was the worst. the fear of being convoked of hearing the fated phrase was constant.,2
the week before i entered to army when we were being selected. during days i had to exceed hours a day waiting for the answer which at final was the worst. the fearfulness of being convoked of discover the fated phrase was constant.,2
the week before i entered to army when we were being selected. during days i had to pass hours a the waiting for day answer which at last was the worst. the fear of being fated of hearing the convoked phrase was constant.,2
the week before i entered to when were being selected. during days to pass hours a day waiting for the answer which at last was the worst. the fear of being convoked of hearing the fated phrase was constant.,2
when my mother went through an operation not very serious but i was sad and could not sleep before the operation.,5
when my mother went through an operation it was not very serious but i was sad and could not sleep before sober the operation.,5
when my sire get through an operation it was not very serious but i was sad and could not sleep before the operation.,5
when my mother went through an operation it was not very serious but i was sad and could the sleep before not operation.,5
church at camp when i accepted christ into my life and so did my friend.,3
at camp when i accepted christ into my life and so did my friend.,3
at church camp when i accepted christ into my life and so did my admirer.,3
at church camp when i accepted christ into campy my life and so did my friend.,3
now well let's let's look at this objectively i think i should date her,4
well now let's let's look at this objectively i cogitate i should date her,4
well now let's let's look at engagement this objectively i think i should date her,4
well let's let's look at this objectively i think i should date her,4
when i realised that i was i by the god who is there when performance realised how much loves loves me and that my acceptance with him is not based on my forgiven that he god me unconditionally and showed that love in christ who died because i do need forgiveness.,3
when i realised that i was forgiven by the god immortal who is there when i realised how much god loves me ane and that my acceptance with him is ace not based on my performance that he loves me unconditionally and showed that love in christ who died because i do need forgiveness.,3
when i realised that i was by god who is there when realised how much god loves me and that my acceptance with him is not based on my performance that he loves me unconditionally and showed that love in christ who died i do forgiveness.,3
when i realize that i was forgiven by the divinity who is there when i make how much god loves me and that my toleration with him is not based on my performance that he dearest me unconditionally and showed that love in christ who died because i do need forgiveness.,3
camping night i listened to the ghost stories told by my classmates. ,2
classmates camping night i listened to the ghost stories told by my one. ,2
unitary camping night i listened to the ghost stories told by my classmates. ,2
one camping night i listened unity to the ghost stories told by my classmates. ,2
at school a mates of years ago a so called acquaintance told lie about me to a teacher i was told about it by friends who overheard the conversation.,0
at school a couple of years ago a so called acquaintance told lies about me to a teacher told was i about it by friends who overheard the conversation.,0
at school a couple of couplet years ago a so called acquaintance told lies about me to a teacher i was told about it by friends who overheard the conversation.,0
school a couple of years ago a so called acquaintance told lies about me to a teacher i was told about it by who overheard the conversation.,0
seeing my sister after about years of not seeing her. only spent hour or so before she was off overseas later with her husband for months.,3
my sister after about years of not seeing her. only spent hour or so before she was off overseas with her husband for.,3
date my sister after about years of not catch her. only spent hour or so before she was off overseas with her husband for months.,3
seeing my sister after about years of not seeing her. only spent hour or so before was she off overseas with her husband for months.,3
hey! are you all red and sweaty?,6
hey! why are you all bolshy red and sweaty?,6
hey! why are you all red-faced and sweaty?,6
hey! and are you all red why sweaty?,6
i went for a walk on the beach with a friend whom Quaker i had not seen for around many months. the weather was very pleasant we had some ice cream and lots of fun on the beach.,3
i fit for a walk on the beach with a friend whom i had not seen for many months. the weather was very pleasant we had some ice cream and gobs of sport on the beach.,3
i went for a walk beach the on with a friend whom i had not seen for very months. the weather was many pleasant we had some ice cream and lots of fun on the beach.,3
i went for a walk on the beach with a friend whom i had for months. the weather was very pleasant we had some ice cream and lots of fun on the beach.,3
when my sister took my things without having asked for my matter permission first.,0
when sister took my things without having asked for my permission first.,0
when my sister took my things without having asked for my permission commencement.,0
when my sister took my things first having asked for my permission without.,0
when was accepted as a student of psychology here at gutttenburg.,3
i when was accepted as a student of psychology here at gutttenburg.,3
when i was accepted as a bookman of psychology here at gutttenburg.,3
when i was accepted as Hera a student of psychology here at gutttenburg.,3
guys are you what doing up?,6
are you guys doing up?,6
what are you roast doing up?,6
what are you do guys doing up?,6
listening to horrot stories at At night.,2
to horrot stories at night.,2
listening to horrot stories at Night.,2
night to horrot stories at listening.,2
what?!,6
hey pheebs i'm i'm taking charlie shopping why don't you come and i'll help you find something.,4
hey pheebs i'm i'm taking charlie shopping why don't you derive and i'll help you find something.,4
hey pheebs i'm taking charlie shopping why don't you come and i'll help you find something.,4
hey pheebs i'm i'm taking charlie you why don't you come and i'll help shopping find something.,4
when was walking around all alone at night.,2
when i was Nox walking around all alone at night.,2
i when was walking around all alone at night.,2
when i was walking around all only at night.,2
when my father made my mother go through really terrible situations i felt furious beginner impotent nervous upset ........,0
when my father made my mother impotent through really terrible situations i felt furious go nervous upset ........,0
when my father my mother go through really terrible situations i felt furious impotent nervous upset ........,0
when my father made my mother go through really terrible situations i matt-up furious impotent nervous upset ........,0
what hap happened?!!,6
what chance?!!,6
happened what?!!,6
happened?!!,6
ahh again be to.,4
to be again.,4
ahh to be again.,4
said she what?,6
said what?,6
she enounce what?,6
she said what?,6
so we're decided no on along plaid yes on pink?,4
so decided no on plaid yes on pink?,4
so we're decided no on plaid yes on pinkish?,4
we're so decided no on plaid yes on pink?,4
so are we gonna find together or what?,4
so or we gonna get together are what?,4
so are we OR gonna get together or what?,4
so we gonna get together or what?,4
my son? pretty serious. OH hey katie! what uh what are you doing here?,6
my grievous son? pretty serious. oh hey katie! what uh what are you doing here?,6
my? pretty serious. oh hey katie! what uh what are you doing here?,6
son my? pretty serious. oh hey katie! what uh what are you doing here?,6
i was walking along the passage to my room very near the chassis laboratory and i hear something and matte that there was some thing behind me. i looked back and there was no i. i started imagining that maybe it was a corpse.,2
i was walking along the passage to my room very near the anatomy laboratory and i heard something and felt that there was some it behind maybe. i looked back and there was no one. i started imagining that me thing was a corpse.,2
i was walking along the passage to opine my room very near the anatomy laboratory and i heard something and felt that there was some thing behind me. i looked back and there was no one. i started on imagining that maybe it was a corpse.,2
i was walking along the passage my very near the anatomy laboratory i heard something and felt that there was some thing behind me. i looked back and there was no one. i started that maybe it was a corpse.,2
the sight of vomitus on the street.,1
the sight of vomit along on the street.,1
sight of vomit on the street.,1
sight the of vomit on the street.,1
poverty saw in the countryside.,5
poverty in the countryside.,5
experience poverty in the countryside.,5
saw project poverty in the countryside.,5
fountainhead well?,6
well?,6
comfortably?,6
 when bad and disgusting language is uttered by people or when someone tries to capacities what is beyond his own show.,0
 bad and disgusting language is uttered by people when someone tries to show what is beyond his own capacities.,0
 when badly and disgusting language is uttered by people or when someone tries to read what is beyond his own capacities.,0
 when bad and disgusting language is individual uttered by people or when someone tries to show what is beyond his own capacities.,0
ok okay.,4
okay.,4
okey.,4
what?,6
anything at all.,4
anything at altogether all.,4
anything at.,4
at anything all.,4
yea.,4
yeah.,4
yea yeah.,4
being made to A look like a fool by a girl.,0
being to look like a fool by a girl.,0
made being to look like a fool by a girl.,0
being made to look care a fool by a girl.,0
at a turned packet where i had gone to buy rolls of kitchen paper at a reduced price. after queuing with screaming children it cash out that i had taken two roll packets instead of another one roll desk to which the rebate applied. the assistant said you will have to get it the time. ,0
at a cash desk where i take had gone to buy rolls of kitchen paper at a reduced price. after queuing with screaming children it turned out that i A had taken two roll packets instead of the one roll packet to which the rebate applied. the assistant said you will have to withdraw get it another time. ,0
at a cash desk where i had asleep to buy coil of kitchen paper at a reduced price. after queuing with screaming children it turned out that i had postulate two ramble packets instead of the one roll parcel to which the rebate applied. the assistant said you will have to get it another time. ,0
at a cash desk where i gone buy rolls of kitchen paper a reduced price. after queuing with screaming children it turned out that i had taken two roll packets instead of the one roll packet to which the rebate applied. the assistant you will to get it another time. ,0
i angry about several drivers who showed an aggressive and dangerous driving habit.,0
i was angry about several drivers indicate who showed an aggressive and dangerous driving habit.,0
i was angry about several drivers who showed an aggressive and dangerous aim habit.,0
was i angry about several drivers who showed an aggressive and dangerous driving habit.,0
so what! as long as he's not wearing a white dress and a velum i don't care.,4
so what! as long as he's i wearing a white dress and a veil not don't care.,4
so what! as as he's not wearing a white dress and a veil i don't care.,4
so what! as long as axerophthol he's not wearing a white dress and a veil i don't care.,4
i was me in the when alone countryside i came across two dogs who began barking at me. i did not know whether they were tied up or loose but i was afraid of them approaching walking.,2
i was walking in the countryside unaccompanied when i came across two dogs who began barking at me. i did not bed whether they were tied up or loose but i was afraid of them upcoming me.,2
i was walking in the countryside alone when i came across two dogs who at. i did not know whether they were tied up or loose but i was afraid of them approaching me.,2
i was walking in the countryside alone when i came WA across two dogs who began barking at me. i iodine did not know whether they were tied up or loose but i was afraid of them approaching me.,2
when got a good grade for an exam in statistics.,3
when i got a salutary grade for an exam in statistics.,3
when amp i got a good grade for an exam in statistics.,3
i when got a good grade for an exam in statistics.,3
i overturned in a canoe a few years back and i didn't know how to swim. although i had a life jacket love on i still panicked.,2
how overturned in a canoe a few years back and i didn't know i to swim. although i had a life jacket on i still panicked.,2
overturned in a canoe a few years back and i didn't know how to swim. although i had a life jacket on i panicked.,2
i upset in a canoe a few years back and i didn't know how to swim. although i had a life jacket on i calm panicked.,2
now fabutec is what?,4
what is fabutec?,4
now directly what is fabutec?,4
now what is fabutec?,4
there was a mickle of irritation between me and a person who inhabit in the same house where i live. suddenly it became too much for me and i accused him of several matter.,0
there was a lot of irritation between me a person who lives in house where i live. suddenly it became too much for me and i accused him of several things.,0
there was a lot of irritation between me and a person who impeach lives in the same house IT where i live. suddenly it became too much for me and i accused him of several things.,0
there was a lot of between irritation me and a person who lives in the same house and i live. suddenly it became too much for me where i accused him of several things.,0
my father had once again erst told me that i should be careful represent and try to seek admission to other places also apart from the faculty of social sciences at the university of helsinki. i was not at all interested in any other place and too had no time to study for other entrance exams.,0
my don had once again differentiate me that i should be careful and essay to essay admission to other places also apart from the faculty of social sciences at the university of helsinki. i was not at all interested in any other place and had no sentence to study for other entrance exams.,0
my father any once again was me that i should be careful and try to seek admission to other places also apart from the faculty of social sciences at the university of helsinki. i told for at all interested in had other place and had no time to study not other entrance exams.,0
