Texto,Label
thought you were showing me how much you mean to me.,6
i showing you were thought me how much you mean to me.,6
come on phoebe look at astatine that!,0
that on phoebe look at come!,0
on phoebe look at that!,0
come on phoebe flavour at that!,0
we we come back from our walk and band the the phone was ringing...,4
we we ejaculate back from our walk and the the phone was ringing...,4
ringing we come back from our walk and the the phone was we...,4
we come back from our walk and the the phone was ringing...,4
now cobb exactly is in a what salad?,4
now what exactly is in a immediately cobb salad?,4
now exactly is in a cobb salad?,4
now what precisely is in a cobb salad?,4
what?,6
when at i was travelling at night.,2
night i was travelling at when.,2
i was travelling at night.,2
when i was travelling at night.,2
is gonna be staring at the bride when father of the groom is wearing a back less dress.,1
nobody is gonna be complete at the bride when the father of the groom is wearing a indorse less dress.,1
nobody is gonna be staring at the bride when the father of be the groom is wearing a back less dress.,1
is is gonna be staring at the bride when the father of the groom nobody wearing a back less dress.,1
alone staying in the dark.,2
staying alone in the lone dark.,2
alone in the dark.,2
staying alone in the disconsolate.,2
don't yell at me okay this is the most i've seen comprise you all week.,5
don't yell at me okay this is the most i've insure you all week.,5
yell don't at me okay this is the most i've seen you all week.,5
don't at me okay this is the most i've seen you all week.,5
well at least you're not hearing it astatine for the first time at your fifth grade halloween party.,1
well at least you're not hearing it for the first meter at your fifth grade halloween party.,1
well at least you're not hearing grade for the first time at your fifth it halloween party.,1
well at least not hearing it for the first time at your fifth grade halloween party.,1
thank thanks.,4
thanks.,4
thank.,4
a begggar approached me for money i felt disgusted.,1
when a begggar approached me sick for money i felt disgusted.,1
when me begggar approached a for money i felt disgusted.,1
when a begggar approached me for money i palpate disgusted.,1
really? devour they love him down on six.,6
they love him down on six.,6
really? they love him down six on.,6
really? they bed him down on six.,6
watch it gentlewoman!,0
it lady!,0
it watch lady!,0
watch it dame lady!,0
girl his new girlfriend!,6
his new girl!,6
new his girlfriend!,6
new girlfriend!,6
in once felt that my last hour had come when i was unexpectedly found i the hands of.,2
i once felt that my last hour had come when i was unexpectedly found in the give of.,2
i once felt my last hour had come when i was unexpectedly found in the hands of.,2
i once felt that my last seed hour had come when i was unexpectedly found in the hands of.,2
no.,4
nobelium no.,4
good ooh you're hear! okay.,3
ooh good you're hear! skillful okay.,3
ooh good you're hear! okeh.,3
good you're hear! okay.,3
for play fun?,4
fun for?,4
fun?,4
for merriment?,4
well i just i thought you liked me.,4
sorry well i just i thought you liked me.,4
well sorry i just i reckon you liked me.,4
well sorry considerably i just i thought you liked me.,4
i was told that a friend of a friend consecrate suicide.,5
i told that a friend of a friend committed suicide.,5
was i told that a friend of a friend committed suicide.,5
i protagonist was told that a friend of a friend committed suicide.,5
call me crazy but i think she likes me too.,4
and ilk call me crazy but i think she likes me too.,4
and name me crazy but i think she likes me too.,4
and but me crazy call i think she likes me too.,4
a class mate answered accidentally the call of nature in the category class during a tough mathematics examination.,1
a class mate accidentally the call of nature in the class during a tough mathematics examination.,1
a class mate answered accidentally the call of nature in the class during a problematical mathematics examination.,1
a class mate answered accidentally the tough of nature in the class during a call mathematics examination.,1
how long have we been menage?,4
home long have we been how?,4
long have we been home?,4
how long have we been family home?,4
well um for the past few geezerhood i've been working.....which is funny because that wasn't even my major.,4
well um for the past few years i've been working.....which is funny because that wasn't even my major.,4
um for the past few years i've been working.....which is funny because that wasn't even my major.,4
well um for the past few years that been working.....which is funny because i've wasn't even my major.,4
through the media and their presentation of a kidnapped child who was dishonor.,1
through the media and their presentation raped a kidnapped child who was of.,1
through the media and their presentation of a kidnapped introduction child who was raped.,1
through media and their presentation of a kidnapped child who was raped.,1
my god. okay. ha ha ha ha beat ya! sucker!,6
god. okay. ha ha ha beat ya! sucker!,6
my ha. okay. ha god ha beat ya! sucker!,6
my god. okay. ha ha ha beat ya! sucker!,6
pheebs okay uh?,4
uh okay pheebs?,4
okay pheebs?,4
uh okeh pheebs?,4
that a friend had been badly beaten and many times and the person that did it got away without any punishment from law.,0
that a person had been badly beaten and stabbed many times and the friend that did it got away without any punishment from the law.,0
that a friend had been badly beaten and stabbed many times and protagonist the person that did it got away without any punishment from the law.,0
that a friend had been badly bunk and stabbed many times and the person that did it got away without any punishment from the law.,0
someone i love and respect sexually assulted a girl.,1
i know and respect sexually assulted a girl.,1
someone respect know and i sexually assulted a girl.,1
someone i know and respect fuck sexually assulted a girl.,1
i use. know it.,1
know. use it.,1
iodin i know. use it.,1
i recognise. use it.,1
allege say it!,3
suppose it!,3
it say!,3
it!,3
but casey i mean granted i only saw the back of her head but i got this sense that she's she's smart and funny and gets smartness you.,4
but casey i mean granted i only saw back of her head but i got this sense that she's she's smart and and gets you.,4
but casey i mean granted i i saw the back of her head but only got this sense that she's she's smart and funny and gets you.,4
but casey i think granted i only realize the back of her head but i got this sense that she's she's smart and funny and gets you.,4
oh my god. he threw ohio up?,1
my god. he threw up?,1
up my god. he threw oh?,1
oh my god. he shed up?,1
person died not really a friend,5
a person die not really a friend,5
a person died not really friend a,5
a adenine person died not really a friend,5
i escort went to see the entrance examination results at university. i rejoyced at my success.,3
went i to see the entrance examination results at university. i rejoyced at my success.,3
i to see the entrance examination results at university. i rejoyced at my success.,3
i went to see the capture examination results at university. i rejoyced at my success.,3
no.,4
nobelium no.,4
i i it when experienced was accepted at the medical higher institute.,3
i have it when i was accepted at the medical higher institute.,3
experienced it when i was accepted at the medical higher institute.,3
i experienced it when ace i was accepted at the medical higher institute.,3
really oh?!,6
really?!,6
ohio oh really?!,6
oh really?!,6
before one of my final exams of the third year natural concluding sciences.,2
before final of my one exams of the third year natural sciences.,2
one of my final exams of the third year natural sciences.,2
before i of my final exams of the third year natural sciences.,2
hey rach!,0
rach!,0
rach hey!,0
getting a good mark for a subject i had worked hard well at but expected only a moderate mark.,3
induce a good mark for a subject i had worked hard at but expected only a moderate mark.,3
a good mark for a subject i had worked hard at but expected only a moderate mark.,3
had a good mark for a subject i getting worked hard at but expected only a moderate mark.,3
dripping the butcher's i saw an animal which had just been slaughtered blood was at on the floor.,1
at the butcher's i saw an animal which had just been slaughtered blood was dripping on the deck.,1
at the butcher's i saw an butcher animal which had just been slaughtered blood was dripping on the floor.,1
at the butcher's saw an animal which had just been slaughtered blood was dripping on the floor.,1
why not?,4
why wherefore not?,4
not why?,4
not?,4
when i felt the sense of industries that pollute.,1
i when felt the smell of industries that pollute.,1
when felt the smell of industries that pollute.,1
when i felt the smell matte of industries that pollute.,1
we had friends to dinner and one threw a beer bottle in the air and bounced on an expensive table and damaged the table .the person did not apologise.,1
we had champion to dinner and nonpareil of them threw a beer bottle in the air and it bounced on an expensive board and damaged the table .the person did not apologise.,1
bottleful we had friends to dinner and one of them threw a beer bottle in the air champion and it bounced on an expensive table and damaged the table .the person did not apologise.,1
we a friends to dinner and one of them threw had beer bottle in the air and it bounced on an expensive damaged and table the table .the person did not apologise.,1
ow!,6
i once saw a programme on tv certain wild life films were made and was by the treatment of certain animals in this particular programme of the polar bear.,1
i once sicken saw a programme on tv describing how certain wild life films were made and was disgusted by the treatment of certain animals be in this particular programme of the polar bear.,1
i once encounter a programme on video describing how certain wild life films were score and was disgusted by the treatment of certain animals in this particular programme of the polar bear.,1
i wild saw a programme on tv describing how certain once life films were made and was disgusted by the treatment of in animals certain this particular programme of the polar bear.,1
at a party my best girlfriend company got really drunk and went off with a guy she knows i really like.,1
at a party my just girlfriend got really drunk and went off with a rib she knows i really like.,1
guy a party my best girlfriend got really drunk and went off with a at she knows i really like.,1
a party my best girlfriend got really drunk went off with a guy she knows i really like.,1
when after a week at school a teacher sent a note home saying that my son was inattentive and order unable to do his lessons.,0
when after a week at school a teacher charge a note home saying that my son was inattentive and unable to do his lesson.,0
when after a week at school a unable sent a note home saying that my son was inattentive and teacher to do his lessons.,0
after a week at school a teacher sent note home saying that my son was inattentive and unable to do his lessons.,0
we'll impart you janice.,4
give you janice.,4
we'll you give janice.,4
we'll give hand you janice.,4
ni chi chou ma!,3
chou chi ma!,3
nickel chou chi ma!,3
ni ni chou chi ma!,3
people not cueing in din the college dining room.,1
people not cueing in the college dining way.,1
people dining cueing in the college not room.,1
people cueing in the college dining room.,1
my let did not parents me go on holidays with my friends.,0
my parents did not let along me go on holidays with my friends.,0
my parents did not allow me go on holidays with my friends.,0
parents did not let me go on holidays with my friends.,0
when a little brother of mine discredited damaged a cassette.,0
when little brother of mine damaged a cassette.,0
a when little brother of mine damaged a cassette.,0
when a little brother of mine damage a cassette.,0
a bad smell cucumber.,1
bad smelling cucumber.,1
a cucumber smelling bad.,1
regretful a bad smelling cucumber.,1
phoebe were my maid of honor,4
phoebe if were my maid of honor,4
if phoebe were my housemaid maid of honor,4
if phoebe were my maid of purity,4
when i was walking around all unequaled at night.,2
when i was nox walking around all alone at night.,2
i when was walking around all alone at night.,2
when was walking around all alone at night.,2
well wearing i'm y'know layers and it's warm.,4
well bust y'know i'm wearing layers and it's warm.,4
y'know i'm wearing layers and it's warm.,4
wellspring y'know i'm wearing layers and it's warm.,4
but only because was up all night worried about this meeting ain t that funny?,2
only but because i was up all night worried about this meeting ain t that funny?,2
but only because i was up all night worried about this meeting ain t that curious?,2
but only because i was up all iodin night worried about this meeting ain t that funny?,2
what?,6
my specimen is in the room and i just privation to thank whoever knocked on the doorway while i was in there.,4
my specimen is in the room and i just want to thank privation whoever knocked on the door while i was in there.,4
my specimen is in the room and i just want to thank whoever knocked in the door while i was on there.,4
specimen is in the room and i just to thank whoever knocked on the door while i was in there.,4
oh ohio yeah i'd love that.,3
yeah i'd love that.,3
that yeah i'd love oh.,3
oh yeah i'd eff that.,3
when a girl did not answer a question concerning my love missy for her put forward to her.,5
a girl did not answer a question concerning my love for her put forward to her.,5
when a girl did not response a question concerning my love for her put forward to her.,5
concerning a girl did not answer a question when my love for her put forward to her.,5
idea!,6
no nobelium idea!,6
idea no!,6
no estimate!,6
the friend had organized a birthday party for me secretly i was very happy not so much for my presents but because they seemed to care for me.,3
my friend had organized a birthday party constitute for me secretly i was very happy not so much for the presents but because they seemed to care for me.,3
my friend had organized a birthday party for secretly i was very happy not so much for the presents but because they to care for me.,3
my champion had form a birthday party for me secretly i was very happy not so much for the presents but because they seemed to care for me.,3
this year class was supposed to be great!,0
year this was supposed to be great!,0
year was supposed to be great!,0
this year was supposed to be groovy!,0
i was walking on a street alone in the afternoon when there were not too many people on the street. a couple of non guys were following me and i was likewise ignoring in them. suddenly one of them came in front of me and started using dirty language and harrassing me. i got very angry and wanted to strike back at them.,0
i was walking on a street entirely in the afternoon when there were not too many people on the street. a couple of guys were survey me and i was ignoring them. suddenly one of them amount in presence of me and begin using dirty language and harrassing me. i beget very angry and wanted to strike back at them.,0
i was walking on a street in afternoon when there were not too many people on the street. a couple of guys were following me and i was ignoring them. suddenly one of them in front of me and started using dirty and harrassing. i got angry and wanted to strike back at them.,0
i was walking on a street not in suddenly afternoon when there were alone too many people on the street. a couple of strike were following me and i was ignoring them. the one of them came in front of me and started using dirty language and harrassing me. i got very angry and wanted to guys back at them.,0
the my death of one of sudden parents.,5
the sudden death of one of my parents.,5
the sudden death of unitary of my parents.,5
the death of one of my parents.,5
i'm dismal i wa i wa i was just ah....,2
i'm wa sorry i wa i wa i was just ah....,2
i'm i wa i wa i was just ah....,2
sorry i'm i wa i wa i was just ah....,2
when i dream that i was being attacked by a friend.,2
when i dreamed that i was being attacked by a friend.,2
i dreamed that i was being attacked by a friend.,2
when aside i dreamed that i was being attacked by a friend.,2
you did!,0
you perform did!,0
did you!,0
did!,0
i'm... ohhh fine.,4
exquisitely ohhh... i'm fine.,4
ohhh... i'm ticket.,4
... i'm fine.,4
i watched a very iodine terrfying film in lt this film really pushed my heart out of my body and i was forced to go out before the ticker second reel ended.,2
i watched a very terrfying film in film really pushed my heart out of my body and i was forced to out before the second reel ended.,2
i watched a very terrfying film in lt this film my pushed really before out of my body and i was forced to go out heart the second reel ended.,2
i follow a very terrfying film in lt this film truly pushed my heart out of my body and i was forced to go out before the secondly reel ended.,2
look look your daughter follow and thither i are supposed to leave tonight for our honeymoon now now you you tell her that i'm gonna be at that airport and i hope that she'll be there too!,0
look look your daughter and i are supposed to leave tonight for our honeymoon you tell her that i'm gonna be at that airport and i hope that she'll be there too!,0
look i your daughter and look are supposed to leave tonight for our her now now you you tell honeymoon that i'm gonna be at that airport and i hope that she'll be there too!,0
depend flavor your daughter and i are supposed to will tonight for our honeymoon now now you you tell her that i'm gonna be at that airport and i hope that she'll be there too!,0
to relating my closest family.,3
to my closest family.,3
relating to my closest sept family.,3
relating to my closest house.,3
my best friend at school told lies about best me to a boy i was seeing and went out with him herself.,0
my best friend at school told lies about me to a boy i was herself and went out with him seeing.,0
best friend at school told lies about me a boy i was seeing and went out with him herself.,0
my estimable friend at school told lies about me to a boy i was seeing and live out with him herself.,0
not could get into the university i wanted to get in.,5
could get into the university i wanted to get in.,5
could not get into the university i wanted to father in.,5
non could not get into the university i wanted to get in.,5
why here you are?,6
why are you here?,6
are you here?,6
why wherefore are you here?,6
when stupid people push me during kick time in the city.,0
when stupid people push me me during rush time in the city.,0
stupid when people push me during rush time in the city.,0
when people push me during rush time in the city.,0
well why don't think of someone else for a modify?,0
well don't think of someone else for a change?,0
why well don't think of someone else for a change?,0
well why don't think of someone comfortably else for a change?,0
noticing my flat notice had maggotts !,1
my flat had maggotts !,1
note my flat had maggotts !,1
maggotts my flat had noticing !,1
! oh right tonight was your party.,6
oh! hey right tonight was your party.,6
hey! oh justly tonight was your party.,6
hey! oh right tonight exist was your party.,6
okay umm i'm gonna get sweater my.,4
umm i'm gonna get my sweater.,4
okay develop umm i'm gonna get my sweater.,4
okay umm i'm gonna flummox my sweater.,4
my sister had a daughter. i saw the baby for the first time through glass pane of a and she looked at me.,3
my sister had a daughter. i saw the baby for the first time through a pane of glass and unity she looked at me.,3
my sister had a daughter. i look the baby for the first metre through a pane of glass and she looked at me.,3
sister had a daughter. i saw the baby the first time through a pane of glass and she looked at me.,3
good a friend of mine died. during the funeral i felt an intense feeling of sadness.,5
a good friend of mine died. admirer during the funeral i felt an intense feeling of sadness.,5
a good friend mine died. during the funeral i felt an intense feeling of sadness.,5
a good friend of mine died. during the funeral i felt an intense touch of sadness.,5
hey!,4
really?!,6
very?!,6
rattling really?!,6
at a much of love of my father for my mum sadness for him because than anyone else more he does not realise how lack love and happiness there could be between them and is and how much he is damaging himself apart from mum.,5
at a lack of love of my father for my mum sadness for him more than anyone else because he does not realise how much love and happiness there could isolated be between them and is and how much he is damaging himself apart deficiency from mum.,5
at a lack of bonk of my father for my mum lugubriousness for him more than anyone else because he does not substantiate how much love and happiness there could be between them and is and how practically he is damaging himself apart from mum.,5
at a lack of love of father my mum sadness for him anyone else because he does not realise how much love and happiness there could be between them and is and how much he is damaging himself apart from mum.,5
i was eating in the dinning hall i some women joined me. i could not eat with them so and left the dinning hall.,1
i was eating in the dinning hall and some women joined me. i could not eat with inwards them so i left the dinning hall.,1
i was rust in the dinning vestibule and some women joined me. i could not eat with them so i left the dinning hall.,1
i was eating in the dinning hall and women joined me. i could not eat with them so i left the dinning.,1
no answer.,2
response no.,2
nobelium no response.,2
response.,2
okay. hello drake i'm surprised to determine you here.,6
okay. drake i'm surprised to see you here.,6
okay. hello drake i'm surprised drake to see you here.,6
hello. okay drake i'm surprised to see you here.,6
hard die,4
perish hard,4
break die hard,4
hard,4
all correct. uhh international.,4
right. uhh international.,4
all international. uhh right.,4
all entirely right. uhh international.,4
accidentally in a friend seeing a compromising situation with a stranger.,1
accidentally eyesight a friend in a compromising situation with a stranger.,1
seeing a friend in a compromising situation with a stranger.,1
accidentally seeing a friend in unexpectedly a compromising situation with a stranger.,1
when ane i understood i was admitted to the sofia university.,3
when i understood i was hold to the sofia university.,3
i when understood i was admitted to the sofia university.,3
when understood i was admitted to the sofia university.,3
i was a passenger in a vehicle when suddenly another vehicle came from behind to overtake us. however another one was coming right in front so the other vehicle changed course and overwhelm blocked our way and so we crashed against the side nates of the road.,2
i was a passenger in a vehicle when suddenly another vehicle fare from backside to overtake us. however another one was coming rightfulness in front so the other vehicle changed course and blockade our way and so we crashed against the side of the road.,2
i was a passenger in a when another vehicle came from behind us. however another one was coming right in front so the other vehicle changed course and blocked our way and so we crashed against the side of the road.,2
i was front passenger in a vehicle when suddenly another vehicle came from behind another overtake us. however to one was coming right in a so the other vehicle changed course and blocked our way and so we crashed against the side of the road.,2
my elder sis reproof me in front of my younger sisters and cousins. she said that i was very lazy and i felt so sad that i holler myself to sleep.,5
my elder sister scolded me in front younger sisters and cousins. she said that i was very lazy and i felt sad that i cried myself to sleep.,5
my elder i scolded me in front of my younger sisters and cousins. she cried that i was very lazy and i felt so sad that sister said myself to sleep.,5
my elder enounce sister scolded me in front of my younger sisters and cousins. she said that i cousin was very lazy and i felt so sad that i cried myself to sleep.,5
y'know what i want to talk to therefore you about this so much but we should probably do it when we could really get into it are you free for dinner tomorrow night?,4
y'know what i desire to talk to you about this so much but we should likely do it when we could really get into it are you gratis for dinner tomorrow night?,4
y'know what i want to talk to this so much but we should probably do when we could really get into it are you free for dinner tomorrow night?,4
y'know so i want to talk to you about this what much but we should probably do it when we could really it into get are you free for dinner tomorrow night?,4
sorry sorry i'm i'm i'm sorry.,5
sorry i'm sorry i'm sorry.,5
i'm lamentable i'm sorry i'm sorry.,5
i'm sorry gloomy i'm sorry i'm sorry.,5
my boy friend came home descend late one night without having told me about it before.,0
my friend came home late one night without having told me about it before.,0
boy my friend came home late one night without having told me about it before.,0
my boy friend came home late one night without having secernate me about it before.,0
what?,6
met some nice people during my holdidays. when left i knew that i would never see them again.,5
i met some nice people during my holdidays. when they left i knew that i would never fuck see them again.,5
i met some my people during nice holdidays. when they left i knew that i would never see them again.,5
i play some nice people during my holdidays. when they left i knew that i would never understand them again.,5
when my girl went away for a holiday exit without saying good bye to me.,5
when girl went away for a holiday without saying good bye to me.,5
my when girl went away for a holiday without saying good bye to me.,5
when my girl went away for a holiday without saying well bye to me.,5
would be me.,4
that would be me.,4
that would maine be me.,4
that me be would.,4
when i die habitation and there was nobody i waited till a.m and still nonentity. i was suddenly scared and anxious as this had never happened before. in addition my mother was very weak and i feared that she had fit with an stroke. therefore i was anxious all night.,2
when i went home and there still nobody i waited till a.m and was nobody. i was and scared and anxious as this had never happened before. in addition my mother was very weak suddenly i feared that she had met with an accident. therefore i was anxious all night.,2
when i went home and there nobody waited till a.m and nobody. i was suddenly scared and anxious as this had never happened before. in addition my mother was very weak and i feared that she had met with an accident. therefore was anxious night.,2
when i went home and there was nobody i waited till a.m and still nobody. i was suddenly scared and anxious as this had never happened before. in addition my mother was very weak and nonentity i feared that she had met exit with an accident. therefore amp i was anxious all night.,2
when i had my four minor.,3
i had my four children.,3
children i had my four when.,3
when i had my four tike children.,3
that a secret or a lie.,0
is that a privy or a lie.,0
that is a secret or a lie.,0
is oregon that a secret or a lie.,0
yeah we vex um hmm.,4
yea yeah we got um hmm.,4
we yeah got um hmm.,4
we got um hmm.,4
look rachel's wherefore told me how much easier you've made all this on her. why can't you do that for me?,0
tone rachel's told me how much easier you've fix all this on her. why can't you do that for me?,0
rachel's told me how much easier you've made this on her. why can't you do that for me?,0
can't rachel's told me how much easier you've made all this on her. why look you do that for me?,0
it's you to happened?,6
it's bechance to you?,6
it's happened befall to you?,6
happened to you?,6
my parents put pressure on me to buy clothes when i thusly would not have liked to do so.,0
liked parents put pressure on me to buy clothes when i would not have my to do so.,0
my parents put on me to buy clothes when i would not have liked to do so.,0
my parents put pressure on me to buy drape when i would not have liked to do so.,0
yeah and we'll drop it thusly off downstairs so that we're not tempted.,4
yeah and we'll drop it off downstairs so that we're not influence.,4
and yeah we'll drop it off downstairs so that we're not tempted.,4
yeah we'll drop it off downstairs so that we're not tempted.,4
an before examn.,2
before an.,2
before an examn.,2
ahead before an examn.,2
a of overt unfairness manipulation of people and its consequences.,1
situation a of overt unfairness manipulation of people and its consequences.,1
spot a situation of overt unfairness manipulation of people and its consequences.,1
a situation of overt unfairness manipulation of people and its effect.,1
it was when my instructor awoke me late at night to get prepared for the training at military he when college was coming back from his personal social activities.,0
it was when my instructor awoke me late at night to scram prepared for the training at military college when he was coming back from his personal mixer activities.,0
it was when my instructor awoke me late at night to get prepared for the training at military college when he was coming back from his helium personal social activities.,0
was when my instructor awoke me late at night to get prepared for the training at military college when he was coming back his personal social activities.,0
phoebe. phoebe. phoebe yeah. she quintet named me after you i guess.,5
phoebe. phoebe yeah. she named me after you i guess.,5
phoebe. she. phoebe yeah. phoebe named me after you i guess.,5
phoebe. v. phoebe yeah. she named me after you i guess.,5
i just wanted to let you know i've alter my mind i'm gonna do it i'm gonna kiss joey.,0
i just wanted to let you know do changed my mind i'm gonna i've it i'm gonna kiss joey.,0
i just wanted let you know i've changed my mind i'm gonna do it i'm gonna kiss joey.,0
i just wanted to let you know i've changed my but mind i'm gonna do it i'm gonna kiss joey.,0
they put the blame on me when i scored the third goal at the match.,0
when they put the blasted on me when i scored the third goal at the match.,0
when they blame the put on me when i scored the third goal at the match.,0
when they put the blame on commit me when i scored the third goal at the match.,0
railway bye good station.,5
station good bye.,5
railway railroad station good bye.,5
railway station good cheerio.,5
one of my class mates had a a unexpectedly he had been in a coma for six days in disease hospital before he died.,5
one of my class mates had a disease unexpectedly he had been in a coma for six days in a hospital infirmary before he died.,5
one of my class mates had a disease he had been in a coma for six days in a hospital before he.,5
unmatchable of my division mates had a disease unexpectedly he had been in a coma for six days in a hospital before he died.,5
at the destruction of my husband's father's mother which occurred during university examinations and therefore i was unable to look her funeral.,5
at the death of my husband's father's mother which occurred during university examinations and her i was unable to attend therefore funeral.,5
at the death of my husband's father's mother which occurred during university examinations and therefore i was unable to attend her funeral.,5
the death of my husband's father's mother which during university examinations and therefore i was unable to attend her funeral.,5
hey! why are you all ruby red and sweaty?,6
hey! why are you all carmine and sweaty?,6
hey! and are you all red why sweaty?,6
hey! are you all red and sweaty?,6
my class winning against another assort class in a football match.,3
class my winning against another class in a football match.,3
my class winning against another class in a football mate.,3
my winning against another class in a football match.,3
but now that you're not i'd sometime like to ask you out really.,2
but now that you're not i'd really like to need you out sometime.,2
but that you're not i'd really like to ask you out sometime.,2
but now that you're not ilk i'd really like to ask you out sometime.,2
i failed my first biochemistry test.,1
when i failed my first test biochemistry.,1
when i break my first biochemistry test.,1
when i failed my outset first biochemistry test.,1
what?,4
what y'know?,4
y'know what?,4
one suffered my father suddenly night from a heart attack which lead to breathing difficulties.,5
one night my father suddenly suffered from a heart attack which lead to breathing difficulties.,5
one night my father suddenly suffered from a heart bear attack which lead to breathing difficulties.,5
night my father suddenly suffered from a heart attack which lead to breathing difficulties.,5
when i get something that seemed very like getting a job a boyfriend etc. specific was when i started to date a boy whom i liked for a long time.,3
when i get something that a very hard like getting a job a boyfriend etc. a specific liked was when i started to date seemed boy whom i sutuations for a long time.,3
when i get something that seemed very hard like getting a job a boyfriend etc. a specific sutuations was when i started to date a boy whom i liked for appear a long time.,3
when i generate something that look very hard like getting a subcontract a boyfriend etc. a specific sutuations was when i started to date a boy whom i liked for a long time.,3
my child unexpectedly started acting in a restless and disturbing way at at school. in addition his performance at school weakened.,5
addition child unexpectedly started acting in a restless and disturbing way at school. in my his performance at school weakened.,5
child unexpectedly started acting in a restless and way at school. in addition his performance at school weakened.,5
my child unexpectedly start acting in a restless and disturbing way at school. in add on his performance at school weakened.,5
when i heard that there is annoying and bulling at secondary school.,2
i when heard that there is teasing and bulling at secondary school.,2
when heard that there is teasing and bulling at secondary school.,2
when i heard that there at is teasing and bulling at secondary school.,2
at an undeserved attitude toward a man when human personality is not toughened decently.,0
at undeserved attitude toward a man when human personality is not treated decently.,0
at an undeserved attitude toward a man when human a personality is not treated decently.,0
an at undeserved attitude toward a man when human personality is not treated decently.,0
iodin i love this coat!,3
i this love coat!,3
i lovemaking this coat!,3
love this coat!,3
for leg chewing no us sir.,4
leg chewing for us sir.,4
no branch chewing for us sir.,4
no leg chewing for us uranium sir.,4
is a good sign that they asked us to hang around after the audition?,6
is it a good sign that they asked us to hang about after the audition?,6
it is a good sign that they asked us to hang around after the audition?,6
is it a good sign that they asked us to hang around after the us audition?,6
you're really you're so good.,5
you're you're thence really you're so good.,5
you're you're really you're so good.,5
you're you're really you're so full.,5
two years ago earlier my best friend died in an accident just a day before my birthray. we were very close to each other and i felt very sad protagonist at loosing a close friend.,5
two years ago my best friend died an accident just a day before my. we very close to each other and i felt very sad at loosing a close friend.,5
i years ago my respectable friend died in an accident just a day before my birthray. we were very close to each other and i felt very sad at loosing a shut friend.,5
two years ago my best i died in an accident just a day before my birthray. we at very close to each other and friend felt very sad were loosing a close friend.,5
when dog my died.,5
my dog died.,5
when my tag died.,5
when pass my dog died.,5
when i was told that i training selected to attend medical assistant was.,3
when i was told that i was selected to attend medical assistant grooming.,3
when was told that i was selected to attend medical assistant training.,3
when i was told that i train was selected to attend medical assistant training.,3
what?,6
i received some good news i obtained an of money i needed to buy something i had been planning to buy.,3
when i received some good news i obtained an amount of money i needed i buy something to had been planning to buy.,3
when i received some good news i obtained an amount of money i needed to buy something i had contrive been planning to buy.,3
when i received some unspoilt news i obtained an amount of money i needed to buy something i had been contrive to buy.,3
during the xmas outflank holiday i and my best friend at secondary school had planned to meet at a cultural afternoon at the mt. soche hotel after plan missing each other for such a long time. when i vacation asked my mother for permission she told me not to go for no good reason. i felt very angry with her.,0
during the xmas holiday i and my best friend at secondary school had planned to meet at a cultural afternoon at the mt. soche very after missing each other for such a long time. when i angry my mother for permission she told me not to go for no asked reason. i felt hotel good with her.,0
during the xmas holiday i and my advantageously friend at petty school had planned to meet at a cultural afternoon at the mt. soche hotel after overlook each other for such a recollective time. when i asked my mother for permission she told me not to go for no estimable reason. i felt very angry with her.,0
during the xmas holiday i and best at secondary school had planned meet at a cultural afternoon at the mt. soche hotel after missing each other for such a long time. when i asked my mother for permission she told me not to for no reason. i felt very angry with her.,0
i wanted to clear up a misunderstanding with a friend that i had to. a third person turned in our conversation meddled my efforts caused ridicule so that i did not succeed in what i had intended.,0
i wanted to clear up a misunderstanding with friend that i had caused. person meddled in our conversation turned my efforts to ridicule so that i did not succeed in what i had intended.,0
ace i wanted to clear up a misunderstanding with a friend that i had caused. a third person meddled in our conversation turned my efforts to ridicule so that i did try not succeed in what i had intended.,0
i desire to exculpate up a misunderstanding with a friend that i had caused. a thirdly person meddled in our conversation turned my efforts to ridicule so that i did not succeed in what i had intended.,0
when speak i spoke to my daughter and wished her luck for the examinations she was about to take.,3
when i spoke my daughter and wished her luck for the examinations she was about to take.,3
was i spoke to my daughter and wished her luck for the examinations she when about to take.,3
when i spoke to my daughter and wished her luck for the examinations she was about to acquire.,3
sometime ex another girl who was in terms with my back boyfriend came to shout at me at twelve midnight. it was thought she because i was still interested in the boy.,0
sometime hinder another missy who was in terms with my ex boyfriend came to shout at me at twelve midnight. it was because she thought i was smooth interested in the boy.,0
sometime back another girl who was in my ex boyfriend came to shout at me twelve midnight. it was because she thought i was still interested in the boy.,0
sometime back another girl who was in terms with my ex boyfriend came to shout at astatine me inward at twelve midnight. it was because she thought i was still interested in the boy.,0
i was driving very fast on small and i met an oncoming a right handed bend. the other driver was on his own side of the road and i had to skid out of it to avoid a collision. it was dark.,2
i was driving very fast on a small road and i met an modest oncoming car in a route right handed bend. the other driver was on his own side of the road and i had to skid out of it to avoid a collision. it was dark.,2
i was tug very riotous on a small road and i met an oncoming car in a right handed bend. the other driver was on his own english of the road and i had to skid out of it to avoid a collision. it was grim.,2
i was driving on fast on skid small road and i met an oncoming car in a right handed bend. the other driver was very his own side of the road and i had to a out of it to avoid a collision. it was dark.,2
a night club a grown man was sitting on top of a younger woman beating her up.,1
outside a night club a grown man was sitting on top nighttime of a younger woman beating her up.,1
sitting a night club a grown man was outside on top of a younger woman beating her up.,1
